NAME,Proportion_of_married-couple_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_married-couple_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher,Proportion_of_female-householder_families_below_the_poverty_level_where_householder_did_not_graduate_high_school,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_high_school_graduate/equivalent,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_=_some_college_or_associate's_degree,Proportion_of_female-householder_families_below_the_poverty_level_where_householder's_highest_education_level_=_bachelor's_degree_or_higher
21221,0.08108108108108109,0.022461814914645103,0.005039193729003359,0.04332129963898917,0.49877750611246946,0.17463235294117646,0.09133709981167608,0.19722222222222222
21222,0.18702290076335878,0.07284113381674358,0.018796992481203006,0.01640566741237882,0.475177304964539,0.36388508891928867,0.2640750670241287,0.061381074168797956
21223,0.1783783783783784,0.03409090909090909,0.040123456790123455,0.0,0.5646817248459959,0.5525773195876289,0.12126537785588752,0.0
21224,0.15656565656565657,0.057119205298013245,0.03411513859275053,0.002294235732721537,0.4543726235741445,0.4563253012048193,0.26014760147601473,0.1453900709219858
21225,0.06168831168831169,0.07390300230946882,0.058319039451114926,0.021021021021021023,0.565028901734104,0.515625,0.32195121951219513,0.056074766355140186
21226,0.0,0.0,0.0,0.0,1.0,0.2753623188405797,0.13953488372093023,0.0
21227,0.09192825112107623,0.11761297798377753,0.0051928783382789315,0.09953703703703703,0.2222222222222222,0.2953846153846154,0.24361493123772102,0.029953917050691243
21228,0.100990099009901,0.09000708717221828,0.03520756699947451,0.012218877279971667,0.2037037037037037,0.12698412698412698,0.11829268292682926,0.013422818791946308
21229,0.14840182648401826,0.1029143897996357,0.040453074433656956,0.020695364238410598,0.3190394511149228,0.21420765027322405,0.22743142144638404,0.09488139825218476
21230,0.20048899755501223,0.0,0.031209362808842653,0.0031938677738741618,0.5381526104417671,0.3644578313253012,0.1457905544147844,0.0
21231,0.16129032258064516,0.2512820512820513,0.21764705882352942,0.015703069236259814,0.18543046357615894,0.749271137026239,0.45161290322580644,0.0
21234,0.1827956989247312,0.0625,0.011483831973405863,0.005671902268760907,0.41711229946524064,0.07306338028169014,0.044291952588895823,0.023273855702094646
21236,0.2755102040816326,0.019005847953216373,0.008034279592929834,0.022900763358778626,0.4219858156028369,0.25365853658536586,0.2935672514619883,0.06182531894013739
21237,0.0990990990990991,0.022351797862001945,0.03415783274440518,0.017045454545454544,0.19117647058823528,0.24087591240875914,0.024360535931790498,0.0
21239,0.0,0.13148371531966224,0.035632183908045977,0.01904761904761905,0.4874551971326165,0.1324376199616123,0.12266112266112267,0.0
21244,0.0,0.0776794493608653,0.04201680672268908,0.03449975357318876,0.26732673267326734,0.09137931034482759,0.12672521957340024,0.019230769230769232
21286,0.0,0.043478260869565216,0.0603448275862069,0.01554029634983737,0.0,0.0,0.050473186119873815,0.07692307692307693
21401,0.07329842931937172,0.0,0.0213903743315508,0.018094089264173704,0.3068181818181818,0.2412280701754386,0.25838926174496646,0.06684491978609626
21403,0.11032863849765258,0.03316326530612245,0.012185215272136474,0.010082063305978897,0.17894736842105263,0.5347721822541966,0.2753303964757709,0.06990881458966565
21502,0.07880434782608696,0.05716723549488054,0.035954168312919796,0.004105571847507331,0.20833333333333334,0.5013888888888889,0.2441717791411043,0.05217391304347826
21532,0.03409090909090909,0.023474178403755867,0.035256410256410256,0.0,0.18604651162790697,0.29508196721311475,0.4014336917562724,0.0
21536,0.2625,0.09266409266409266,0.0,0.0189873417721519,0.0,0.03389830508474576,0.22077922077922077,0.0
21550,0.14754098360655737,0.036382536382536385,0.012315270935960592,0.01282051282051282,0.007246376811594203,0.11458333333333333,0.12727272727272726,0.0
21562,0.0,0.06938775510204082,0.02040816326530612,0.0,0.0,0.4375,0.0,0.0
21601,0.09248554913294797,0.026499302649930265,0.011100832562442183,0.0068548387096774195,0.6057692307692307,0.13253012048192772,0.2626112759643917,0.22395833333333334
21613,0.0,0.035555555555555556,0.03753026634382567,0.05038022813688213,0.21428571428571427,0.3883495145631068,0.30307941653160453,0.01507537688442211
21619,0.0,0.0,0.02865329512893983,0.015655577299412915,0.0,0.16666666666666666,0.22900763358778625,0.6176470588235294
21620,0.0,0.02608695652173913,0.015765765765765764,0.015484922575387123,0.609375,0.0,0.44808743169398907,0.0
21629,0.3282828282828283,0.04500978473581213,0.06946983546617916,0.007656967840735069,0.0,0.2318840579710145,0.14,0.0
21631,0.0,0.02575107296137339,0.0,0.0,0.0,0.24390243902439024,0.13333333333333333,0.0
21632,0.10843373493975904,0.09295774647887324,0.06624605678233439,0.0,0.6111111111111112,0.18518518518518517,0.4664179104477612,0.6829268292682927
21638,0.0,0.0,0.06460674157303371,0.0,0.6129032258064516,0.4225352112676056,0.0,0.0
21639,0.0,0.02512562814070352,0.03468208092485549,0.0,0.2,0.7676767676767676,0.1878453038674033,0.0
21643,0.12,0.041666666666666664,0.046703296703296704,0.0,0.4444444444444444,0.0,0.0,0.0
21651,0.1323529411764706,0.0,0.0,0.0,0.11363636363636363,0.5714285714285714,0.175,0.0
21655,0.19230769230769232,0.05555555555555555,0.0,0.04452054794520548,0.0,0.13793103448275862,0.3076923076923077,0.0
21660,0.14814814814814814,0.0,0.07582938388625593,0.0,0.5882352941176471,0.010101010101010102,0.08421052631578947,0.24489795918367346
21661,0.15151515151515152,0.07142857142857142,0.041666666666666664,0.10077519379844961,0.06666666666666667,0.0,0.2,0.2222222222222222
21663,0.0,0.0,0.01990049751243781,0.03986135181975736,0.0,0.0,0.11206896551724138,0.5142857142857142
21666,0.0,0.07460035523978685,0.0,0.0,0.0,0.0,0.0,0.14545454545454545
21701,0.15897435897435896,0.0455005055611729,0.015712682379349047,0.00991926182237601,0.568,0.2827586206896552,0.1956521739130435,0.06230031948881789
21702,0.16863406408094436,0.03676470588235294,0.023366336633663366,0.0014248397055331276,0.34523809523809523,0.38392857142857145,0.3136094674556213,0.027283511269276393
21703,0.046610169491525424,0.012560386473429951,0.044829342842587876,0.002735562310030395,0.20512820512820512,0.6134185303514377,0.22657580919931858,0.042091836734693876
21704,0.3,0.011933174224343675,0.02337228714524207,0.0029476787030213707,0.0,0.42857142857142855,0.0,0.0
21710,0.0,0.0,0.0,0.013177159590043924,0.4,0.0,0.0,0.0
21713,0.0,0.0265625,0.09090909090909091,0.0,0.24096385542168675,0.0,0.1232876712328767,0.0
21716,0.0,0.02570694087403599,0.0,0.02711864406779661,0.0,0.2328767123287671,0.3402061855670103,0.0
21722,0.0,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.0
21727,0.0,0.0,0.0,0.0,0.5,0.07526881720430108,0.0,0.0
21740,0.13489409141583056,0.07001278772378516,0.054575707154742095,0.008143322475570033,0.3397129186602871,0.48366533864541833,0.3805309734513274,0.1917808219178082
21742,0.08776595744680851,0.024154589371980676,0.02867546654528903,0.029447852760736196,0.3003194888178914,0.5963114754098361,0.2692307692307692,0.022935779816513763
21750,0.20408163265306123,0.060041407867494824,0.043343653250773995,0.0,0.5454545454545454,0.46153846153846156,0.5,0.0
21754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21755,0.4,0.08637873754152824,0.02824858757062147,0.0,0.6285714285714286,0.0,0.0,0.0
21756,0.0,0.008064516129032258,0.004081632653061225,0.07853403141361257,0.0,0.0,0.08571428571428572,0.0
21771,0.029411764705882353,0.0103359173126615,0.028698664027709056,0.001929570670525808,0.0,0.11475409836065574,0.10380622837370242,0.01953125
21773,0.0,0.03666666666666667,0.0,0.0,0.0,0.47368421052631576,0.5178571428571429,0.0
21776,0.0,0.0,0.058823529411764705,0.010165184243964422,1.0,0.6951219512195121,0.0,0.7857142857142857
21782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21783,0.012658227848101266,0.04363636363636364,0.02230971128608924,0.0206794682422452,0.22950819672131148,0.043795620437956206,0.02252252252252252,0.10416666666666667
21784,0.0,0.06433301797540208,0.02172886159659896,0.0038896091868864603,0.7608695652173914,0.032432432432432434,0.07172995780590717,0.0
21788,0.0,0.02028639618138425,0.02832512315270936,0.0,0.1391304347826087,0.36666666666666664,0.19161676646706588,0.28846153846153844
21795,0.12371134020618557,0.10421286031042129,0.01733102253032929,0.0,0.12121212121212122,0.225,0.496,0.0
21797,0.08441558441558442,0.0,0.07517084282460136,0.009874326750448833,0.0,0.0,0.0,0.0
21801,0.0,0.024253731343283583,0.012958963282937365,0.01275626423690205,0.419811320754717,0.3717201166180758,0.22401433691756273,0.14576271186440679
21804,0.20698254364089774,0.0159798149705635,0.047406581148912434,0.011819116135662899,0.4757085020242915,0.2965235173824131,0.1844331641285956,0.0759493670886076
21811,0.033582089552238806,0.09472817133443164,0.02394106813996317,0.008663366336633664,0.71875,0.25831202046035806,0.07075471698113207,0.16145833333333334
21817,0.0,0.10247349823321555,0.11764705882352941,0.0,0.6666666666666666,0.23295454545454544,0.36936936936936937,0.0
21842,0.0,0.011037527593818985,0.02866779089376054,0.017357762777242044,0.3235294117647059,0.16326530612244897,0.0,0.1464968152866242
21850,0.1794871794871795,0.0,0.0,0.0,0.19607843137254902,0.14285714285714285,0.14583333333333334,0.0
21851,0.07407407407407407,0.09803921568627451,0.0,0.0,0.18181818181818182,0.14685314685314685,0.28771929824561404,0.0
21853,0.09803921568627451,0.26485568760611206,0.04086021505376344,0.03430079155672823,0.23255813953488372,0.389937106918239,0.14759036144578314,0.05555555555555555
21863,0.0,0.15018315018315018,0.027649769585253458,0.0,0.75,0.5568181818181818,0.49504950495049505,0.05263157894736842
21875,0.0,0.06319702602230483,0.0,0.0,0.0,0.3974358974358974,0.5231788079470199,0.0
21901,0.1079136690647482,0.0,0.016867469879518072,0.0,0.0,0.5761316872427984,0.1346153846153846,0.0
21903,0.2978723404255319,0.08945686900958466,0.04644808743169399,0.0,0.0,0.11363636363636363,0.0,0.0
21904,0.016666666666666666,0.06162464985994398,0.0,0.0,0.75,0.17535545023696683,0.08403361344537816,0.38461538461538464
21911,0.22929936305732485,0.028081123244929798,0.01008827238335435,0.0,0.0,0.056451612903225805,0.0,0.0
21918,0.0,0.045871559633027525,0.0,0.0,0.5294117647058824,0.0,0.0,1.0
21921,0.1403118040089087,0.08172147001934237,0.013261648745519713,0.049410994764397906,0.3902439024390244,0.48105436573311366,0.1457334611697028,0.06818181818181818
22003,0.04107142857142857,0.05203252032520325,0.03361344537815126,0.04091676040494938,0.2880354505169867,0.15257352941176472,0.1314878892733564,0.06368563685636856
22015,0.04953560371517028,0.07414104882459313,0.04336734693877551,0.004304722149752152,0.0,0.06578947368421052,0.01483679525222552,0.02284263959390863
22025,0.0,0.08967391304347826,0.011258955987717503,0.00923432089265102,0.0,0.0,0.03214285714285714,0.10846560846560846
22026,0.3515151515151515,0.036290322580645164,0.018207282913165267,0.0,0.37719298245614036,0.0,0.3,0.06439393939393939
22030,0.08093525179856115,0.044642857142857144,0.040390879478827364,0.005807333181507629,0.7244897959183674,0.2190082644628099,0.08196721311475409,0.0661764705882353
22031,0.40492957746478875,0.0,0.0,0.017528328611898018,0.9,0.17777777777777778,0.1016949152542373,0.1485148514851485
22032,0.12121212121212122,0.0,0.0029069767441860465,0.007067137809187279,0.0,0.0,0.11688311688311688,0.1308641975308642
22033,0.14285714285714285,0.04415011037527594,0.02112163146394756,0.030258662762323085,0.5333333333333333,0.5714285714285714,0.05128205128205128,0.01875
22041,0.39377289377289376,0.2313546423135464,0.1087912087912088,0.0673076923076923,0.6212121212121212,0.3582089552238806,0.19708029197080293,0.16079295154185022
22042,0.07228915662650602,0.08386277001270648,0.05619146722164412,0.011904761904761904,0.2109375,0.13488372093023257,0.0926517571884984,0.0
22043,0.0,0.2479108635097493,0.010676156583629894,0.0050870147255689425,0.368,0.07017543859649122,0.0,0.17016317016317017
22044,0.1554524361948956,0.37542662116040953,0.0,0.033200531208499334,0.7276422764227642,0.0,0.0,0.0
22046,0.08602150537634409,0.09561752988047809,0.0,0.0,0.0,0.2125,0.0,0.03492063492063492
22079,0.0,0.04600484261501211,0.02863128491620112,0.040957102823884456,0.4435483870967742,0.0,0.08384458077709611,0.0
22101,0.30434782608695654,0.0,0.0,0.005731080088170463,0.0,0.140625,0.0,0.05360824742268041
22124,0.37254901960784315,0.0,0.0,0.0,0.0,0.0,0.0,0.22672064777327935
22150,0.015625,0.056790123456790124,0.0,0.018484288354898338,0.48677248677248675,0.2064516129032258,0.3168724279835391,0.0
22151,0.09090909090909091,0.0,0.0,0.0024354603019970775,0.8703703703703703,0.0,0.05291005291005291,0.0
22152,0.0,0.050724637681159424,0.04069175991861648,0.005767524401064774,0.21951219512195122,0.16666666666666666,0.05194805194805195,0.06230529595015576
22153,0.0,0.05021834061135371,0.036653386454183264,0.002653458340704051,0.5333333333333333,0.0,0.07647058823529412,0.02982107355864811
22172,0.13592233009708737,0.0,0.046610169491525424,0.023295944779982744,0.0,0.0,0.0,0.23076923076923078
22180,0.0,0.03773584905660377,0.0,0.00814461660707191,0.0,0.27450980392156865,0.32558139534883723,0.12389380530973451
22181,0.0,0.0,0.0,0.010567632850241546,1.0,0.0,0.0,0.049019607843137254
22182,0.0,0.0,0.007518796992481203,0.013870320855614973,0.28421052631578947,0.0,0.0,0.09090909090909091
22191,0.1265912305516266,0.12724092697857456,0.014588398749565822,0.010483722641162405,0.03529411764705882,0.06752037252619325,0.15048543689320387,0.05431878895814782
22192,0.3572649572649573,0.1062937062937063,0.009448818897637795,0.007547775814999197,0.47413793103448276,0.2376237623762376,0.09263657957244656,0.05486725663716814
22193,0.04086021505376344,0.053247277127874144,0.04427445526193788,0.0019307886529036091,0.12867647058823528,0.10708898944193061,0.12171372930866602,0.02418379685610641
22202,0.0,0.0,0.10416666666666667,0.03676851372345935,0.0,0.0,0.0,0.24803149606299213
22203,0.14942528735632185,0.0,0.0,0.003126085446335533,0.0,0.55,0.3082706766917293,0.024054982817869417
22204,0.03183791606367583,0.1980487804878049,0.14872192099147946,0.00601237842617153,0.09950248756218906,0.23743500866551126,0.1891891891891892,0.07492195629552549
22205,0.0,0.0,0.0,0.0,1.0,0.08928571428571429,0.2222222222222222,0.0
22206,0.41116751269035534,0.1553398058252427,0.0,0.011060259344012205,0.2857142857142857,0.0,0.2689655172413793,0.0
22207,0.0752212389380531,0.0,0.039627039627039624,0.006585687106688131,0.0,0.0,0.08571428571428572,0.054098360655737705
22209,0.0,0.0,0.0,0.004169562195969423,1.0,0.0,0.0,0.24324324324324326
22302,0.0,0.031446540880503145,0.0,0.0,0.3783783783783784,0.0,0.0,0.0
22303,0.13821138211382114,0.0,0.0365296803652968,0.0,1.0,0.0,0.4146341463414634,0.0
22304,0.3767441860465116,0.2672,0.0697503671071953,0.043936381709741554,0.22674418604651161,0.3237885462555066,0.16140350877192983,0.050980392156862744
22305,0.22546419098143236,0.0,0.0,0.03238636363636364,0.77491961414791,0.37593984962406013,0.2753623188405797,0.0
22306,0.3358208955223881,0.07045454545454545,0.11126468555632343,0.021731972341126112,0.64,0.27217125382262997,0.25679012345679014,0.02287581699346405
22307,0.0,0.0,0.0,0.0,0.6451612903225806,0.0,0.0,0.04390243902439024
22309,0.0654490106544901,0.15711462450592886,0.015957446808510637,0.03439153439153439,0.33212996389891697,0.26136363636363635,0.19903691813804172,0.09090909090909091
22310,0.13636363636363635,0.043568464730290454,0.009497964721845319,0.01296477495107632,0.14754098360655737,0.0,0.05426356589147287,0.06923076923076923
22311,0.16666666666666666,0.10393258426966293,0.08950617283950617,0.03076923076923077,0.398989898989899,0.1553398058252427,0.024943310657596373,0.0
22312,0.18164794007490637,0.17216642754662842,0.0647571606475716,0.01797945205479452,0.21333333333333335,0.23056300268096513,0.0943952802359882,0.041666666666666664
22314,0.0,0.04477611940298507,0.0,0.008030784674585912,0.5488721804511278,0.4793388429752066,0.34177215189873417,0.04736842105263158
22315,0.06884057971014493,0.0,0.010576923076923078,0.013291445142580956,0.0,0.2,0.06547619047619048,0.047954866008462625
22401,0.3670212765957447,0.10526315789473684,0.08760484622553588,0.029288702928870293,0.4594594594594595,0.20300751879699247,0.2392857142857143,0.14713216957605985
22405,0.07818930041152264,0.070042194092827,0.007138934651290499,0.00247320692497939,0.5294117647058824,0.34959349593495936,0.0,0.055222088835534214
22406,0.0,0.0182370820668693,0.01730959446092977,0.007493188010899182,0.0,0.23746701846965698,0.2354948805460751,0.1
22407,0.11164465786314526,0.04959848842701937,0.015487867836861126,0.008297990042411949,0.1382488479262673,0.26,0.17326203208556148,0.03345070422535211
22408,0.0,0.008576329331046312,0.04552845528455285,0.005804579168010319,0.27607361963190186,0.2076923076923077,0.06774193548387097,0.14671814671814673
22427,0.41818181818181815,0.06882591093117409,0.06593406593406594,0.06896551724137931,0.425531914893617,0.26666666666666666,0.6896551724137931,0.0
22443,0.0,0.064891846921797,0.0686456400742115,0.0,0.3473684210526316,0.5242718446601942,0.06532663316582915,0.0
22482,0.0,0.0,0.12149532710280374,0.0,1.0,0.7555555555555555,0.8823529411764706,0.7272727272727273
22485,0.0,0.029320987654320986,0.040236686390532544,0.019639934533551555,0.49166666666666664,0.0,0.14696485623003194,0.0
22503,0.21951219512195122,0.0,0.055900621118012424,0.06976744186046512,1.0,0.0,0.16326530612244897,0.0
22508,0.0,0.0,0.1558872305140962,0.014823965410747375,0.0,0.0,0.14666666666666667,0.0
22520,0.014925373134328358,0.043478260869565216,0.0,0.0,0.0,0.1,0.3305084745762712,0.578125
22546,0.22297297297297297,0.0,0.0,0.0,0.0,0.03361344537815126,0.5106951871657754,0.0
22551,0.10857142857142857,0.025465230166503428,0.012228260869565218,0.0030248033877797943,0.6564885496183206,0.5145118733509235,0.20774647887323944,0.0
22553,0.0,0.032577903682719546,0.0,0.0,0.25,0.1165644171779141,0.0,0.061855670103092786
22554,0.02574257425742574,0.025131502045587374,0.012865873271148279,0.010918888258650028,0.08943089430894309,0.0,0.05,0.0
22556,0.321656050955414,0.008008008008008008,0.021243523316062177,0.008687558175612783,0.18604651162790697,0.15862068965517243,0.23901098901098902,0.0
22560,0.043010752688172046,0.058695652173913045,0.019753086419753086,0.020202020202020204,0.24050632911392406,0.21301775147928995,0.2891566265060241,0.0
22572,0.0,0.0,0.05191256830601093,0.0,0.0,0.7704918032786885,0.0,0.0
22578,0.0,0.0,0.0,0.03711790393013101,0.09090909090909091,0.1,0.3333333333333333,0.0
22580,0.12773722627737227,0.0,0.03162055335968379,0.0,0.0,0.25252525252525254,0.0,0.0
22601,0.08677685950413223,0.06196581196581197,0.12265625,0.009994121105232217,0.3298429319371728,0.18994413407821228,0.046104928457869634,0.11363636363636363
22602,0.2070063694267516,0.008900523560209424,0.014680971202710334,0.01344688480502017,0.36475409836065575,0.2490842490842491,0.1561771561771562,0.04178272980501393
22603,0.1111111111111111,0.02522935779816514,0.025303643724696356,0.0,0.559322033898305,0.1144578313253012,0.0,0.0
22630,0.10076045627376426,0.03987730061349693,0.11157407407407408,0.014504765851636967,0.24271844660194175,0.4243027888446215,0.1330166270783848,0.07106598984771574
22645,0.11538461538461539,0.0,0.0,0.038461538461538464,0.11363636363636363,0.4318181818181818,0.5294117647058824,0.6710526315789473
22655,0.0,0.005833333333333334,0.0007880220646178094,0.019161676646706587,0.09574468085106383,0.07407407407407407,0.2326283987915408,0.08666666666666667
22656,0.0,0.0,0.024734982332155476,0.0,0.0,1.0,0.4383561643835616,0.0
22657,0.0,0.0,0.06144393241167435,0.0,0.0,0.0,0.053763440860215055,0.3225806451612903
22664,0.4329896907216495,0.02821869488536155,0.04519774011299435,0.0,0.0,0.42857142857142855,0.24583333333333332,0.09
22701,0.04087193460490463,0.09551543389633081,0.0014044943820224719,0.019955654101995565,0.10606060606060606,0.21370967741935484,0.11524163568773234,0.2822966507177033
22712,0.08333333333333333,0.18023255813953487,0.019417475728155338,0.0,1.0,0.0,0.13541666666666666,0.11764705882352941
22727,0.06741573033707865,0.05172413793103448,0.034482758620689655,0.0,0.0,0.0,0.027586206896551724,0.0
22734,0.22580645161290322,0.0,0.0,0.0,0.0,0.1111111111111111,0.0045662100456621,0.2765957446808511
22801,0.11144578313253012,0.14692982456140352,0.011824324324324325,0.015503875968992248,0.4594594594594595,0.44505494505494503,0.296875,0.0
22802,0.027463651050080775,0.03987915407854985,0.028399311531841654,0.03580246913580247,0.26865671641791045,0.11602209944751381,0.4855072463768116,0.11715481171548117
22815,0.07720588235294118,0.04711246200607903,0.0,0.022494887525562373,0.4,0.22580645161290322,0.07272727272727272,0.25
22821,0.0,0.013761467889908258,0.0,0.0,0.625,0.0,0.0,0.0
22827,0.0,0.026696329254727477,0.014388489208633094,0.0,0.3150684931506849,0.4367816091954023,0.0,0.0
22835,0.18604651162790697,0.006688963210702341,0.04513888888888889,0.026604068857589983,0.0,0.032467532467532464,0.0,0.0898876404494382
22840,0.0,0.0,0.022950819672131147,0.0,0.0,0.3090909090909091,0.4634146341463415,0.14583333333333334
22841,0.0,0.024725274725274724,0.0,0.0,0.0,0.0,0.0,0.0
22842,0.37333333333333335,0.07990867579908675,0.02631578947368421,0.0,0.0,0.3695652173913043,0.22972972972972974,0.0
22844,0.0,0.1471264367816092,0.0421455938697318,0.0,0.0,0.06944444444444445,0.07272727272727272,0.0
22849,0.0,0.0,0.037122969837587005,0.0,0.8260869565217391,0.0,0.3090909090909091,0.7605633802816901
22851,0.25609756097560976,0.045787545787545784,0.0029585798816568047,0.0,0.23214285714285715,0.45,0.35294117647058826,0.5
22853,0.0,0.07784431137724551,0.013559322033898305,0.0,0.12903225806451613,0.15294117647058825,0.11504424778761062,0.0
22901,0.0935672514619883,0.023668639053254437,0.0438512869399428,0.013468670700761272,0.0,0.29515418502202645,0.4764705882352941,0.0
22902,0.0,0.0,0.040103492884864166,0.005988023952095809,0.19083969465648856,0.3057324840764331,0.18620689655172415,0.12179487179487179
22903,0.3159851301115242,0.046153846153846156,0.040372670807453416,0.009695290858725761,0.4205607476635514,0.697841726618705,0.13636363636363635,0.09226190476190477
22911,0.2,0.03651685393258427,0.03233830845771144,0.0031413612565445027,1.0,0.5,0.0,0.028455284552845527
22942,0.0,0.13551401869158877,0.00322234156820623,0.04363207547169811,0.12631578947368421,0.2,0.5588235294117647,0.0
22960,0.0,0.0,0.0,0.0,0.1652892561983471,0.4074074074074074,0.32323232323232326,0.0
22963,0.0,0.04220183486238532,0.029462738301559793,0.004312410158121706,0.0,0.0,0.025974025974025976,0.0
22973,0.1144578313253012,0.21428571428571427,0.0,0.0,1.0,0.7701149425287356,0.0,0.0
22980,0.0,0.0445468509984639,0.06862745098039216,0.023023023023023025,0.7710280373831776,0.4346456692913386,0.20135135135135135,0.0
23005,0.1588235294117647,0.0994263862332696,0.009732360097323601,0.020713463751438434,0.5975609756097561,0.13291139240506328,0.2151394422310757,0.11029411764705882
23009,0.0,0.014308426073131956,0.04113924050632911,0.11386138613861387,0.0,0.1111111111111111,0.0,0.23809523809523808
23024,0.0,0.030141843971631204,0.011164274322169059,0.01984126984126984,0.0,0.0707070707070707,0.0,0.0
23030,0.056179775280898875,0.06028368794326241,0.013157894736842105,0.06372549019607843,0.3194444444444444,0.2676056338028169,0.0,0.1875
23040,0.5789473684210527,0.03951367781155015,0.0,0.0,0.0,0.06666666666666667,0.165625,0.9285714285714286
23059,0.2,0.14423076923076922,0.053488372093023255,0.00791488257428312,0.0,0.25888324873096447,0.028795811518324606,0.10854092526690391
23060,0.22774869109947643,0.017518248175182483,0.043037974683544304,0.006972321994506655,0.0,0.2567849686847599,0.08977556109725686,0.05136986301369863
23061,0.20833333333333334,0.0,0.004448838358872961,0.004614370468029005,0.8833333333333333,0.05226480836236934,0.1989247311827957,0.08658008658008658
23063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23072,0.11258278145695365,0.02622950819672131,0.04131534569983136,0.0456490727532097,0.0,0.22916666666666666,0.18888888888888888,0.0
23075,0.3291139240506329,0.23248407643312102,0.1165644171779141,0.0,0.0,0.2962962962962963,0.17391304347826086,0.0
23093,0.0,0.03761348897535668,0.03402854006586169,0.0,0.7889908256880734,0.29464285714285715,0.17142857142857143,0.06382978723404255
23111,0.1254355400696864,0.034256559766763846,0.009868421052631578,0.008582326764144946,0.10810810810810811,0.16715542521994134,0.12873563218390804,0.11696869851729819
23112,0.0,0.032407407407407406,0.024648896531957582,0.007038440714672442,0.13953488372093023,0.11949685534591195,0.20521739130434782,0.01652892561983471
23113,0.23728813559322035,0.03666666666666667,0.023376623376623377,0.010092222028884636,1.0,0.0,0.0,0.023728813559322035
23114,0.3508771929824561,0.0,0.02433862433862434,0.015596330275229359,0.0,0.0,0.1901840490797546,0.03956043956043956
23116,0.07386363636363637,0.004500450045004501,0.03017031630170316,0.014661492022423459,0.0,0.0707070707070707,0.0,0.020710059171597635
23139,0.037914691943127965,0.0427807486631016,0.038478166882836146,0.005537098560354375,1.0,0.2896174863387978,0.0,0.2028985507246377
23140,0.6402439024390244,0.1048951048951049,0.011278195488721804,0.0,0.4,0.041666666666666664,0.07407407407407407,0.0
23141,0.0,0.0,0.0,0.0,0.0,0.45652173913043476,0.0,0.0
23150,0.0,0.03516028955532575,0.0,0.0,0.0,0.16058394160583941,0.0,0.0
23168,0.0,0.0,0.0,0.0380952380952381,0.0,0.0,0.0,0.0
23181,0.2127659574468085,0.0,0.025,0.04878048780487805,0.375,0.0,0.0,0.0
23185,0.0,0.032314410480349345,0.017227564102564104,0.009344362745098039,0.1640625,0.11910669975186104,0.23356401384083045,0.06387665198237885
23188,0.4200913242009132,0.10947002606429192,0.0,0.0017759121730707135,0.632183908045977,0.18666666666666668,0.413135593220339,0.017241379310344827
23192,0.35406698564593303,0.0,0.0,0.025440313111545987,0.07142857142857142,0.0,0.0,0.0
23220,0.09302325581395349,0.45549738219895286,0.08015267175572519,0.0,0.6228070175438597,0.39408866995073893,0.3160493827160494,0.05017921146953405
23221,0.0,0.0,0.0,0.002834199338686821,0.0,0.0,0.10909090909090909,0.0
23222,0.14689265536723164,0.021505376344086023,0.04725415070242656,0.0421455938697318,0.0599250936329588,0.2708333333333333,0.2467755803955288,0.09895833333333333
23223,0.08641975308641975,0.042670337233310394,0.004280363830925628,0.0056179775280898875,0.5092105263157894,0.2674591381872214,0.27437244600116756,0.08883553421368548
23224,0.2,0.053763440860215055,0.041156840934371525,0.030911901081916538,0.6427406199021207,0.31965944272445823,0.2025227750525578,0.0
23225,0.28807947019867547,0.15619967793880837,0.11158493248045487,0.0029315960912052116,0.26595744680851063,0.13003663003663005,0.31504702194357365,0.05073649754500818
23226,0.08843537414965986,0.0547945205479452,0.05172413793103448,0.000977198697068404,0.0,0.0,0.12149532710280374,0.015873015873015872
23227,0.07258064516129033,0.02481389578163772,0.0,0.00886739218057235,0.3092105263157895,0.4012251148545176,0.3159090909090909,0.06287425149700598
23228,0.08990536277602523,0.07670720299345182,0.03349282296650718,0.008538899430740038,0.3709677419354839,0.11035653650254669,0.057104913678618856,0.023605150214592276
23229,0.036939313984168866,0.09448818897637795,0.05368421052631579,0.01723796314642362,0.17757009345794392,0.22872340425531915,0.15482695810564662,0.09797822706065319
23230,0.0,0.102803738317757,0.0,0.028077753779697623,0.45454545454545453,0.0,0.0,0.0
23231,0.09283819628647215,0.01903114186851211,0.027539503386004513,0.02432969215491559,0.5013192612137203,0.25301204819277107,0.28397212543554007,0.028142589118198873
23233,0.0,0.0,0.011574074074074073,0.0019120458891013384,1.0,0.0,0.08383233532934131,0.0
