NAME,state,population_2016,population_2021,2016_to_2021_population_chg
93440,06,1507.0,1354.0,-0.10152621101526216
93535,06,73948.0,79522.0,0.07537729215124145
93510,06,7594.0,7010.0,-0.07690281801422172
93513,06,1803.0,1636.0,-0.0926234054353855
93517,06,909.0,592.0,-0.3487348734873488
93543,06,13780.0,13793.0,0.0009433962264151496
93555,06,34064.0,33060.0,-0.029473931423203426
93604,06,708.0,343.0,-0.5155367231638418
93614,06,11255.0,11951.0,0.06183918258551757
93625,06,7446.0,8273.0,0.11106634434595763
93630,06,19095.0,20736.0,0.08593872741555386
93631,06,16268.0,16738.0,0.028891074502090053
93637,06,39952.0,40996.0,0.026131357629155083
93641,06,258.0,188.0,-0.2713178294573644
93643,06,2935.0,2836.0,-0.03373083475298122
71861,05,2119.0,1884.0,-0.11090136857008026
71913,05,44513.0,46803.0,0.05144564509244498
71935,05,554.0,567.0,0.023465703971119023
60430,17,19978.0,20351.0,0.01867053759135051
60603,17,1029.0,1275.0,0.23906705539358608
60914,17,29186.0,28842.0,-0.011786472966490824
60964,17,5209.0,4749.0,-0.08830869648684969
60924,17,1535.0,1512.0,-0.014983713355048889
60053,17,23413.0,25004.0,0.06795370093537789
60539,17,364.0,212.0,-0.41758241758241754
60026,17,14427.0,14206.0,-0.01531850003465729
60051,17,24154.0,23388.0,-0.031713173801440786
60124,17,20761.0,24176.0,0.16449111314483877
60133,17,38518.0,37545.0,-0.02526091697388233
60144,17,64.0,97.0,0.515625
60156,17,28812.0,29024.0,0.007358045258919921
60169,17,34058.0,34188.0,0.003817018028069663
60189,17,31559.0,30550.0,-0.031971862226306325
60403,17,18267.0,17095.0,-0.0641594131493951
60404,17,18198.0,19651.0,0.0798439388943839
60428,17,12257.0,11316.0,-0.07677245655543774
60484,17,6866.0,6678.0,-0.027381299155257777
60487,17,26827.0,26336.0,-0.01830245648041151
62419,17,362.0,203.0,-0.4392265193370166
62446,17,362.0,393.0,0.08563535911602216
62448,17,5877.0,5316.0,-0.09545686574783052
62465,17,931.0,780.0,-0.16219119226638024
62469,17,567.0,368.0,-0.35097001763668434
62471,17,10019.0,10067.0,0.0047908972951391515
62477,17,1057.0,778.0,-0.26395458845789976
62478,17,401.0,291.0,-0.2743142144638404
62481,17,412.0,298.0,-0.2766990291262136
62515,17,1003.0,1086.0,0.0827517447657029
62538,17,307.0,483.0,0.5732899022801303
62563,17,5707.0,5985.0,0.048712107937620486
62573,17,1675.0,1465.0,-0.12537313432835817
62611,17,971.0,1343.0,0.3831101956745624
62613,17,3745.0,4023.0,0.07423230974632844
62630,17,441.0,665.0,0.5079365079365079
62047,17,1603.0,1623.0,0.012476606363069243
62053,17,648.0,410.0,-0.3672839506172839
62058,17,790.0,807.0,0.021518987341772045
62061,17,1687.0,1638.0,-0.02904564315352698
71845,05,1996.0,1945.0,-0.025551102204408815
62062,17,8126.0,8336.0,0.0258429731725327
62082,17,2933.0,2484.0,-0.15308557790658028
62084,17,1746.0,1520.0,-0.12943871706758303
62085,17,203.0,176.0,-0.13300492610837433
62086,17,1484.0,1249.0,-0.15835579514824794
62633,17,685.0,602.0,-0.12116788321167882
62634,17,697.0,1038.0,0.48923959827833574
62639,17,257.0,266.0,0.035019455252918386
62665,17,1491.0,1390.0,-0.06773977196512404
62673,17,537.0,346.0,-0.35567970204841715
62674,17,1378.0,1427.0,0.03555878084179964
62689,17,528.0,549.0,0.03977272727272729
62702,17,34447.0,33303.0,-0.03321043922547684
62707,17,7622.0,7973.0,0.04605090527420619
70662,22,324.0,388.0,0.19753086419753085
70743,22,105.0,611.0,4.819047619047619
70752,22,782.0,712.0,-0.08951406649616367
70761,22,548.0,520.0,-0.051094890510948954
70763,22,4279.0,4487.0,0.04860948819817712
58476,38,266.0,382.0,0.43609022556390986
58357,38,344.0,634.0,0.8430232558139534
58365,38,296.0,143.0,-0.5168918918918919
58368,38,3877.0,3428.0,-0.11581119422233688
58379,38,459.0,246.0,-0.46405228758169936
58385,38,209.0,229.0,0.09569377990430628
58415,38,176.0,191.0,0.08522727272727271
58420,38,327.0,291.0,-0.11009174311926606
58422,38,191.0,93.0,-0.5130890052356021
58444,38,271.0,164.0,-0.3948339483394834
58448,38,246.0,295.0,0.19918699186991873
58464,38,231.0,241.0,0.04329004329004338
58478,38,131.0,120.0,-0.08396946564885499
58479,38,177.0,147.0,-0.1694915254237288
58480,38,336.0,204.0,-0.3928571428571429
62323,17,173.0,190.0,0.09826589595375723
58251,38,2053.0,1975.0,-0.03799318071115443
58741,38,449.0,716.0,0.5946547884187083
58750,38,693.0,381.0,-0.4502164502164502
58763,38,4334.0,3948.0,-0.08906322104291653
58769,38,324.0,244.0,-0.24691358024691357
58781,38,631.0,551.0,-0.12678288431061802
58784,38,3058.0,2688.0,-0.12099411379986924
58787,38,178.0,122.0,-0.3146067415730337
58830,38,331.0,273.0,-0.17522658610271902
58833,38,56.0,229.0,3.0892857142857144
58835,38,266.0,992.0,2.7293233082706765
58575,38,789.0,864.0,0.09505703422053235
58580,38,308.0,383.0,0.24350649350649345
58639,38,1786.0,1813.0,0.01511758118701012
58640,38,1559.0,1284.0,-0.17639512508017963
58646,38,1192.0,1086.0,-0.0889261744966443
58652,38,1257.0,1285.0,0.022275258552108212
58712,38,107.0,77.0,-0.28037383177570097
58722,38,1573.0,1784.0,0.13413858868404316
58727,38,338.0,143.0,-0.5769230769230769
58760,38,252.0,266.0,0.05555555555555558
58783,38,409.0,409.0,0.0
58801,38,27885.0,33088.0,0.18658777120315584
58838,38,182.0,312.0,0.7142857142857142
58366,38,1276.0,925.0,-0.27507836990595613
58367,38,1682.0,1677.0,-0.0029726516052318575
58369,38,1260.0,985.0,-0.21825396825396826
58418,38,335.0,356.0,0.0626865671641792
58458,38,1250.0,1107.0,-0.11439999999999995
58463,38,597.0,577.0,-0.03350083752093802
58482,38,1078.0,933.0,-0.13450834879406304
58486,38,238.0,158.0,-0.33613445378151263
58544,38,607.0,541.0,-0.10873146622734764
58565,38,234.0,171.0,-0.2692307692307693
58577,38,1928.0,1942.0,0.007261410788381717
58579,38,1474.0,1230.0,-0.16553595658073272
58656,38,556.0,344.0,-0.38129496402877694
58710,38,585.0,590.0,0.008547008547008517
71839,05,306.0,443.0,0.44771241830065356
71846,05,3056.0,2552.0,-0.16492146596858637
71855,05,658.0,283.0,-0.5699088145896656
71859,05,355.0,346.0,-0.025352112676056304
71922,05,97.0,184.0,0.8969072164948453
49829,26,17345.0,16880.0,-0.02680887863937731
49877,26,36.0,7.0,-0.8055555555555556
49948,26,491.0,541.0,0.10183299389002043
49060,26,1800.0,2515.0,0.39722222222222214
49113,26,1772.0,1791.0,0.010722347629796847
49256,26,4047.0,3647.0,-0.09883864591055103
49037,26,21337.0,20647.0,-0.032338191873271804
49048,26,25352.0,24168.0,-0.04670242978857686
49074,26,175.0,219.0,0.25142857142857133
49084,26,39.0,15.0,-0.6153846153846154
49104,26,863.0,682.0,-0.20973348783314016
49815,26,426.0,255.0,-0.4014084507042254
49836,26,883.0,1043.0,0.1812004530011324
49848,26,99.0,83.0,-0.16161616161616166
49861,26,490.0,507.0,0.03469387755102038
49862,26,5224.0,4668.0,-0.10643185298621749
49883,26,134.0,162.0,0.20895522388059695
49884,26,376.0,489.0,0.30053191489361697
49230,26,10473.0,10136.0,-0.03217798147617679
49236,26,4634.0,5068.0,0.09365558912386707
49242,26,15280.0,14590.0,-0.045157068062827266
49245,26,4945.0,4342.0,-0.12194135490394342
49247,26,5694.0,5376.0,-0.05584826132771337
49250,26,5946.0,6082.0,0.02287251934073331
49262,26,1313.0,1199.0,-0.08682406702208678
49263,26,39.0,45.0,0.15384615384615374
49287,26,1879.0,2028.0,0.07929749866950497
49301,26,20101.0,20296.0,0.009701009900004998
49322,26,1635.0,1104.0,-0.3247706422018348
49328,26,3970.0,4180.0,0.05289672544080615
49330,26,5384.0,5649.0,0.049219910846953985
49401,26,22253.0,27048.0,0.21547656495753387
49417,26,30714.0,32785.0,0.06742853421892292
49450,26,3609.0,3111.0,-0.1379883624272652
49456,26,19041.0,19911.0,0.04569087757995893
49458,26,54.0,102.0,0.8888888888888888
49504,26,38877.0,40516.0,0.042158602772847775
49505,26,31720.0,33210.0,0.04697351828499374
49506,26,33741.0,33651.0,-0.0026673779674579734
49611,26,260.0,389.0,0.49615384615384617
49612,26,1114.0,1286.0,0.15439856373429084
49617,26,3203.0,3084.0,-0.03715266937246331
49636,26,403.0,558.0,0.3846153846153846
49637,26,3256.0,3503.0,0.0758599508599509
49640,26,1355.0,1420.0,0.047970479704797064
49649,26,8078.0,7167.0,-0.11277543946521418
49654,26,576.0,721.0,0.25173611111111116
49679,26,1294.0,1343.0,0.03786707882534768
49707,26,22037.0,22023.0,-0.0006352951853700883
49736,26,497.0,417.0,-0.16096579476861173
49642,26,768.0,928.0,0.20833333333333326
49645,26,1457.0,1766.0,0.2120796156485929
49653,26,1797.0,1763.0,-0.018920422927100722
49656,26,1608.0,1755.0,0.09141791044776126
50056,19,1459.0,1178.0,-0.19259766963673752
50106,19,1065.0,971.0,-0.0882629107981221
50118,19,1027.0,846.0,-0.17624148003894835
50119,19,518.0,310.0,-0.4015444015444015
49712,26,8055.0,8176.0,0.015021725636250816
49721,26,14291.0,13853.0,-0.030648659995801575
49722,26,278.0,99.0,-0.6438848920863309
49728,26,250.0,386.0,0.544
49735,26,19577.0,20402.0,0.04214128824641161
49730,26,2010.0,2040.0,0.014925373134328401
49749,26,3947.0,4503.0,0.14086648087154807
49332,26,3165.0,3293.0,0.040442338072669726
49338,26,1587.0,1505.0,-0.051669817265280416
49411,26,1536.0,1571.0,0.02278645833333326
49421,26,5933.0,5419.0,-0.08663408056632393
49435,26,4172.0,3870.0,-0.07238734419942472
49440,26,807.0,906.0,0.12267657992565062
49444,26,29178.0,26591.0,-0.08866269106861335
49448,26,3795.0,4149.0,0.0932806324110671
49455,26,4662.0,5042.0,0.08151008151008154
49464,26,28961.0,29060.0,0.0034183902489555162
49503,26,35484.0,37005.0,0.04286438958403793
49782,26,584.0,616.0,0.0547945205479452
49791,26,331.0,274.0,-0.17220543806646527
49807,26,3141.0,3428.0,0.0913721744667304
49002,26,20584.0,20139.0,-0.021618732996502188
49030,26,2693.0,2608.0,-0.03156331229112519
49033,26,1452.0,1730.0,0.19146005509641872
49051,26,2755.0,2763.0,0.0029038112522685733
49057,26,6982.0,6072.0,-0.1303351475222
49068,26,14584.0,15230.0,0.04429511793746577
49078,26,9140.0,9831.0,0.07560175054704588
49089,26,1578.0,1931.0,0.22370088719898606
49092,26,2033.0,1941.0,-0.045253320216428916
49289,26,173.0,37.0,-0.7861271676300579
49276,26,947.0,937.0,-0.010559662090813049
49277,26,3103.0,3165.0,0.01998066387367059
49285,26,5797.0,6020.0,0.038468173193030974
49305,26,2125.0,2239.0,0.05364705882352938
49325,26,1810.0,2418.0,0.33591160220994465
49911,26,2795.0,2620.0,-0.06261180679785328
49913,26,7222.0,7172.0,-0.0069232899473830045
49915,26,468.0,482.0,0.029914529914529808
50054,19,2908.0,3191.0,0.0973177441540578
49952,26,89.0,124.0,0.3932584269662922
49961,26,96.0,155.0,0.6145833333333333
49962,26,160.0,217.0,0.35624999999999996
49267,26,3957.0,3959.0,0.0005054334091483259
49268,26,963.0,1236.0,0.28348909657320864
49270,26,5615.0,5565.0,-0.008904719501335756
49284,26,2956.0,2779.0,-0.05987821380243574
49304,26,3961.0,4233.0,0.06866952789699576
49306,26,10083.0,10398.0,0.031240702171972723
49307,26,20737.0,19243.0,-0.07204513671215707
49309,26,1588.0,1624.0,0.02267002518891692
49310,26,3570.0,2838.0,-0.20504201680672274
49312,26,289.0,222.0,-0.23183391003460208
49321,26,16875.0,16383.0,-0.0291555555555556
49329,26,8651.0,8798.0,0.01699225523060921
50132,19,235.0,367.0,0.5617021276595744
50435,19,702.0,646.0,-0.07977207977207978
50426,19,24.0,96.0,3.0
50430,19,440.0,371.0,-0.15681818181818186
50431,19,205.0,200.0,-0.024390243902439046
51053,19,1094.0,984.0,-0.10054844606946989
51111,19,168.0,80.0,-0.5238095238095238
51201,19,6020.0,6139.0,0.019767441860465196
51242,19,224.0,306.0,0.3660714285714286
51334,19,7197.0,7038.0,-0.02209253855773241
51347,19,1443.0,1587.0,0.0997920997920998
51019,19,868.0,561.0,-0.3536866359447005
51101,19,826.0,649.0,-0.2142857142857143
51240,19,2180.0,1837.0,-0.15733944954128443
51248,19,1782.0,1636.0,-0.08193041526374856
51343,19,333.0,263.0,-0.21021021021021025
51363,19,168.0,188.0,0.11904761904761907
51447,19,187.0,222.0,0.1871657754010696
51448,19,484.0,607.0,0.2541322314049588
51461,19,1026.0,1256.0,0.22417153996101358
51536,19,399.0,389.0,-0.02506265664160401
51541,19,285.0,440.0,0.5438596491228069
51546,19,2774.0,3239.0,0.16762797404470087
51562,19,435.0,532.0,0.22298850574712636
51571,19,611.0,699.0,0.14402618657937816
51645,19,296.0,266.0,-0.10135135135135132
51105,19,10333.0,10902.0,0.05506629246104722
51235,19,1235.0,1126.0,-0.08825910931174086
51244,19,67.0,159.0,1.373134328358209
51341,19,35.0,39.0,0.11428571428571432
51346,19,2352.0,2124.0,-0.09693877551020413
51351,19,4581.0,4823.0,0.052826893691333865
51431,19,441.0,467.0,0.05895691609977316
51440,19,372.0,283.0,-0.239247311827957
51445,19,2786.0,2661.0,-0.04486719310839915
51449,19,2126.0,1996.0,-0.06114769520225771
51501,19,34774.0,35051.0,0.00796572151607533
51531,19,710.0,706.0,-0.005633802816901401
51578,19,101.0,163.0,0.613861386138614
51003,19,1746.0,1732.0,-0.008018327605956443
51007,19,599.0,557.0,-0.07011686143572626
51028,19,2069.0,2124.0,0.02658289028516192
51029,19,356.0,310.0,-0.1292134831460674
51047,19,645.0,741.0,0.14883720930232558
51061,19,726.0,309.0,-0.5743801652892562
51062,19,552.0,389.0,-0.29528985507246375
51063,19,1220.0,1110.0,-0.0901639344262295
51650,19,355.0,263.0,-0.2591549295774648
51561,19,1288.0,1007.0,-0.218167701863354
51530,19,837.0,529.0,-0.36798088410991636
51055,19,1578.0,1482.0,-0.06083650190114065
51550,19,151.0,123.0,-0.1854304635761589
51005,19,1365.0,1481.0,0.0849816849816849
51009,19,187.0,175.0,-0.06417112299465244
51656,19,59.0,38.0,-0.35593220338983056
51446,19,513.0,554.0,0.0799220272904484
52566,19,179.0,250.0,0.3966480446927374
52570,19,924.0,1028.0,0.11255411255411252
52572,19,1179.0,1223.0,0.037319762510602095
49716,26,857.0,999.0,0.16569428238039663
49093,26,18021.0,18556.0,0.029687586704400415
49094,26,4285.0,3746.0,-0.12578763127187864
49096,26,3357.0,2975.0,-0.11379207625856425
49098,26,6093.0,5950.0,-0.02346955522730998
52209,19,1271.0,1025.0,-0.19354838709677424
52220,19,375.0,158.0,-0.5786666666666667
52221,19,218.0,247.0,0.1330275229357798
52235,19,730.0,821.0,0.12465753424657544
52531,19,6073.0,5754.0,-0.05252758109665734
52540,19,1271.0,1185.0,-0.06766325727773403
52563,19,1548.0,1636.0,0.056847545219638196
52574,19,762.0,539.0,-0.29265091863517056
52639,19,1898.0,1732.0,-0.08746048472075874
52577,19,15180.0,14551.0,-0.04143610013175225
52619,19,597.0,660.0,0.10552763819095468
52573,19,80.0,259.0,2.2375
52332,19,2210.0,1695.0,-0.23303167420814475
52334,19,176.0,211.0,0.19886363636363646
52340,19,2548.0,4695.0,0.8426216640502355
52347,19,1614.0,1352.0,-0.16232961586121442
52550,19,391.0,699.0,0.7877237851662404
52002,19,15877.0,17420.0,0.09718460666372741
52044,19,136.0,265.0,0.9485294117647058
52045,19,2599.0,2748.0,0.0573297422085417
52050,19,712.0,513.0,-0.2794943820224719
52134,19,368.0,309.0,-0.16032608695652173
52203,19,1733.0,2478.0,0.4298903635314484
52207,19,449.0,321.0,-0.2850779510022272
52210,19,656.0,889.0,0.35518292682926833
52217,19,523.0,552.0,0.055449330783938766
52242,19,1729.0,3836.0,1.2186234817813766
52309,19,460.0,542.0,0.17826086956521747
52320,19,1166.0,1279.0,0.0969125214408233
52325,19,864.0,529.0,-0.3877314814814815
52328,19,2895.0,2816.0,-0.0272884283246978
52333,19,6629.0,7249.0,0.09352843566148739
52346,19,1210.0,1018.0,-0.1586776859504132
52351,19,1410.0,1498.0,0.06241134751773059
52358,19,3638.0,3926.0,0.07916437603078608
52402,19,41189.0,42649.0,0.035446357037073106
52411,19,7456.0,8298.0,0.1129291845493563
52543,19,392.0,397.0,0.012755102040816313
52576,19,488.0,466.0,-0.04508196721311475
52580,19,499.0,799.0,0.6012024048096192
52583,19,194.0,364.0,0.8762886597938144
52591,19,3149.0,2753.0,-0.12575420768497936
52626,19,1591.0,1239.0,-0.2212445003142678
52630,19,456.0,302.0,-0.3377192982456141
52635,19,762.0,827.0,0.08530183727034113
52641,19,11917.0,12388.0,0.03952336997566497
52644,19,324.0,373.0,0.15123456790123457
52645,19,3304.0,3926.0,0.18825665859564156
52721,19,689.0,972.0,0.4107402031930334
52726,19,5300.0,5189.0,-0.020943396226415056
52738,19,3789.0,3482.0,-0.08102401689100025
52742,19,7778.0,7621.0,-0.020185137567498068
52753,19,5505.0,6019.0,0.09336966394187107
52731,19,898.0,697.0,-0.22383073496659245
49348,26,12130.0,13390.0,0.10387469084913437
49436,26,1574.0,1628.0,0.03430749682337986
49614,26,2753.0,3095.0,0.12422811478387219
49855,26,33500.0,32999.0,-0.014955223880597002
49950,26,1315.0,1004.0,-0.23650190114068437
81021,08,16.0,8.0,-0.5
81059,08,579.0,34.0,-0.9412780656303973
81155,08,349.0,239.0,-0.31518624641833815
81222,08,515.0,425.0,-0.1747572815533981
81233,08,849.0,1006.0,0.18492343934040045
81244,08,413.0,513.0,0.24213075060532696
81324,08,1229.0,1506.0,0.22538649308380787
81325,08,157.0,109.0,-0.30573248407643316
81334,08,1246.0,1633.0,0.310593900481541
81401,08,21900.0,23497.0,0.07292237442922378
81527,08,1884.0,1678.0,-0.10934182590233543
81632,08,9244.0,10493.0,0.13511466897447
81653,08,26.0,0.0,-1.0
81655,08,86.0,307.0,2.5697674418604652
81001,08,30989.0,30678.0,-0.010035819161637982
81050,08,9287.0,9925.0,0.06869818025196506
81062,08,2139.0,1641.0,-0.2328190743338009
81063,08,2668.0,3260.0,0.2218890554722639
81040,08,330.0,201.0,-0.3909090909090909
81003,08,14984.0,14889.0,-0.006340096102509296
81030,08,171.0,131.0,-0.23391812865497075
81069,08,1667.0,2215.0,0.3287342531493702
81081,08,39.0,157.0,3.0256410256410255
81124,08,91.0,164.0,0.8021978021978022
81526,08,5373.0,5065.0,-0.05732365531360506
81620,08,11405.0,11131.0,-0.024024550635686093
81624,08,1430.0,1458.0,0.019580419580419672
81635,08,6561.0,7084.0,0.07971345831428134
81642,08,83.0,12.0,-0.8554216867469879
81647,08,7142.0,6605.0,-0.07518902268272187
81650,08,13145.0,14323.0,0.089615823507037
81652,08,4886.0,6038.0,0.23577568563241913
81657,08,5697.0,5164.0,-0.09355801298929256
81320,08,161.0,503.0,2.124223602484472
81223,08,1412.0,1822.0,0.2903682719546743
81224,08,3631.0,3468.0,-0.04489121454144862
81248,08,159.0,184.0,0.1572327044025157
81331,08,483.0,117.0,-0.7577639751552795
81332,08,186.0,377.0,1.0268817204301075
81411,08,14.0,35.0,1.5
81416,08,14358.0,14258.0,-0.006964758322886233
81419,08,3976.0,3064.0,-0.22937625754527158
81423,08,1703.0,1675.0,-0.016441573693482092
81601,08,15729.0,16485.0,0.04806408544726293
81610,08,376.0,290.0,-0.22872340425531912
81637,08,8324.0,9307.0,0.11809226333493505
81638,08,206.0,67.0,-0.674757281553398
81641,08,3768.0,3903.0,0.035828025477707026
81646,08,236.0,192.0,-0.18644067796610164
81649,08,249.0,281.0,0.12851405622489964
81006,08,12029.0,11361.0,-0.05553246321389971
81036,08,1032.0,1074.0,0.04069767441860472
81058,08,881.0,1242.0,0.4097616345062429
93926,06,9506.0,9086.0,-0.044182621502209085
90242,06,41982.0,43002.0,0.0242961269115336
90620,06,46550.0,47104.0,0.011901181525241666
90623,06,15886.0,15703.0,-0.01151957698602546
90630,06,49093.0,50543.0,0.029535779031633735
90713,06,28833.0,29113.0,0.009711094925952901
90715,06,20064.0,21174.0,0.05532296650717705
90716,06,14383.0,14050.0,-0.02315233261489258
90717,06,21658.0,21727.0,0.0031858897405114828
90731,06,61046.0,62647.0,0.02622612456180584
90744,06,57432.0,57030.0,-0.00699958211450058
90746,06,26584.0,28067.0,0.05578543484802889
90822,06,148.0,117.0,-0.20945945945945943
90008,06,32060.0,31046.0,-0.031628197130380564
90013,06,11668.0,13413.0,0.14955433664724027
90016,06,47079.0,45884.0,-0.025382867095732675
90017,06,25772.0,28433.0,0.10325159087381652
90036,06,37931.0,37596.0,-0.00883182621075107
90064,06,27032.0,25161.0,-0.0692142645753181
90065,06,46965.0,46432.0,-0.01134887682316621
90241,06,44815.0,44701.0,-0.002543791141358942
90248,06,10592.0,11472.0,0.08308157099697877
90270,06,27575.0,25415.0,-0.07833182230281055
90275,06,42545.0,42417.0,-0.0030085791514866678
90305,06,15777.0,15254.0,-0.03314952145528305
90401,06,7621.0,7482.0,-0.01823907623671439
90402,06,11410.0,12046.0,0.05574057843996494
90404,06,22201.0,23460.0,0.05670915724516923
90670,06,16266.0,17446.0,0.07254395671953762
90745,06,57785.0,58327.0,0.009379596781171617
90806,06,42312.0,41571.0,-0.01751276233692567
90813,06,60997.0,56420.0,-0.07503647720379691
90001,06,57942.0,58245.0,0.005229367298332788
90012,06,32543.0,39709.0,0.2202009648772394
90034,06,57443.0,53321.0,-0.07175809062897132
90061,06,27203.0,29992.0,0.10252545675109359
90066,06,59258.0,54913.0,-0.07332343312295386
90638,06,49876.0,46335.0,-0.07099607025423049
90712,06,31722.0,31701.0,-0.000662001134859036
90804,06,40751.0,37953.0,-0.06866089175725754
90807,06,33217.0,32994.0,-0.006713429870247145
90810,06,37422.0,37451.0,0.0007749452193897
90501,06,43405.0,43450.0,0.0010367469185577072
90660,06,63684.0,62383.0,-0.020428993153696395
90704,06,3912.0,3940.0,0.007157464212679043
90720,06,22413.0,23660.0,0.05563735332173292
90723,06,54941.0,53938.0,-0.01825594728890989
90803,06,31680.0,32631.0,0.030018939393939403
90022,06,67191.0,65110.0,-0.030971409861439758
90019,06,68530.0,61061.0,-0.10898876404494384
90028,06,31122.0,29887.0,-0.03968253968253965
90037,06,61451.0,68885.0,0.12097443491562387
90041,06,28405.0,28956.0,0.019397993311036865
90048,06,22722.0,20504.0,-0.09761464659801078
90057,06,48302.0,47604.0,-0.01445074738106078
90067,06,2355.0,2483.0,0.0543524416135881
90068,06,21450.0,21127.0,-0.015058275058275061
90069,06,20435.0,20185.0,-0.01223391240518723
90210,06,20957.0,19627.0,-0.06346328195829554
62822,17,3279.0,2517.0,-0.23238792314730106
62823,17,1723.0,1854.0,0.07603017991874639
62253,17,669.0,744.0,0.11210762331838575
66724,20,1224.0,1054.0,-0.13888888888888884
66736,20,3701.0,3619.0,-0.022156174007025076
66738,20,276.0,271.0,-0.018115942028985477
66739,20,5634.0,5243.0,-0.0694000709975151
66741,20,171.0,193.0,0.12865497076023402
66773,20,782.0,495.0,-0.36700767263427114
66775,20,148.0,185.0,0.25
66777,20,553.0,495.0,-0.10488245931283902
65559,29,8955.0,8702.0,-0.028252372975991036
65603,29,197.0,179.0,-0.09137055837563457
65613,29,17613.0,17651.0,0.0021574973031284195
65629,29,626.0,608.0,-0.028753993610223683
65635,29,520.0,571.0,0.09807692307692317
65667,29,3339.0,3317.0,-0.006588799041629234
65674,29,3063.0,2825.0,-0.07770159973881818
65541,29,172.0,274.0,0.5930232558139534
65552,29,2028.0,2045.0,0.0083826429980276
65556,29,6048.0,5405.0,-0.10631613756613756
65560,29,14508.0,13466.0,-0.07182244279018468
65565,29,5092.0,4760.0,-0.0652003142183818
65590,29,1190.0,2003.0,0.6831932773109244
65604,29,4170.0,3378.0,-0.1899280575539568
65609,29,668.0,695.0,0.04041916167664672
65620,29,274.0,170.0,-0.3795620437956204
65644,29,2328.0,1692.0,-0.2731958762886598
65652,29,3906.0,4182.0,0.07066052227342556
65662,29,1396.0,1122.0,-0.19627507163323787
65764,29,1917.0,1205.0,-0.37141366718831503
65771,29,1431.0,1479.0,0.03354297693920327
65778,29,576.0,478.0,-0.17013888888888884
65791,29,4669.0,4241.0,-0.09166845148854141
65681,29,1981.0,1814.0,-0.08430085815244825
65682,29,2096.0,2099.0,0.0014312977099235624
65692,29,1209.0,936.0,-0.22580645161290325
65702,29,393.0,137.0,-0.6513994910941476
65712,29,8059.0,8994.0,0.1160193572403525
65717,29,3023.0,2602.0,-0.13926563016870663
65722,29,1454.0,1116.0,-0.23246217331499308
65727,29,295.0,128.0,-0.5661016949152542
62817,17,538.0,542.0,0.0074349442379182396
65740,29,3174.0,3708.0,0.16824196597353502
65754,29,1119.0,586.0,-0.4763181411974977
65761,29,956.0,1009.0,0.05543933054393313
65768,29,382.0,335.0,-0.12303664921465973
65734,29,3361.0,3130.0,-0.06872954477833981
65014,29,1849.0,2675.0,0.44672796106003254
65020,29,15497.0,15280.0,-0.014002710201974522
65024,29,1226.0,987.0,-0.19494290375203915
65034,29,887.0,1008.0,0.13641488162344984
65040,29,1386.0,1173.0,-0.15367965367965364
65053,29,1490.0,1580.0,0.06040268456375841
65062,29,40.0,32.0,-0.19999999999999996
65067,29,354.0,537.0,0.5169491525423728
65101,29,30570.0,30381.0,-0.006182531894013743
58713,38,25.0,170.0,5.8
58718,38,882.0,1222.0,0.38548752834467126
58721,38,547.0,449.0,-0.17915904936014626
58737,38,166.0,186.0,0.12048192771084332
58740,38,967.0,730.0,-0.2450879007238883
66872,20,1039.0,954.0,-0.08180943214629455
66021,20,2643.0,2820.0,0.0669693530079456
66035,20,1298.0,1334.0,0.027734976887519247
66062,20,78805.0,76000.0,-0.035594188186028775
66076,20,2217.0,2304.0,0.03924221921515558
66087,20,1989.0,2034.0,0.02262443438914019
66090,20,2661.0,2477.0,-0.06914693724163845
66215,20,26051.0,25731.0,-0.012283597558634951
66093,20,709.0,640.0,-0.09732016925246822
66094,20,446.0,349.0,-0.21748878923766812
66102,20,31234.0,30874.0,-0.011525901261445815
66424,20,511.0,519.0,0.015655577299412915
66427,20,1238.0,1229.0,-0.007269789983844865
66429,20,271.0,484.0,0.7859778597785978
66439,20,2710.0,2632.0,-0.028782287822878283
66531,20,1492.0,1757.0,0.1776139410187667
66543,20,1022.0,1129.0,0.10469667318982379
66552,20,503.0,450.0,-0.10536779324055667
66603,20,1626.0,1171.0,-0.27982779827798276
66607,20,9584.0,9374.0,-0.02191151919866441
66608,20,5404.0,4936.0,-0.08660251665433016
66611,20,9600.0,10683.0,0.11281249999999998
66733,20,2082.0,2356.0,0.1316042267050912
66754,20,455.0,446.0,-0.01978021978021982
66763,20,3379.0,3390.0,0.0032554010062149086
66776,20,1261.0,1500.0,0.1895321173671689
66838,20,141.0,128.0,-0.09219858156028371
66864,20,351.0,437.0,0.24501424501424496
66871,20,1342.0,1267.0,-0.05588673621460505
66933,20,332.0,319.0,-0.03915662650602414
66938,20,1058.0,1289.0,0.21833648393194705
66941,20,196.0,83.0,-0.5765306122448979
66945,20,956.0,913.0,-0.044979079497907914
66007,20,6627.0,9625.0,0.4523917307982497
66012,20,11287.0,10321.0,-0.08558518649774072
66013,20,2041.0,2768.0,0.3561979421852033
66026,20,636.0,850.0,0.3364779874213837
66027,20,6196.0,6698.0,0.08102001291155592
66033,20,553.0,841.0,0.5207956600361663
66214,20,11786.0,11706.0,-0.006787714237230569
66217,20,5725.0,5659.0,-0.011528384279476
66056,20,1830.0,1393.0,-0.23879781420765023
66061,20,60652.0,66267.0,0.09257732638659899
