NAME,state,population_2015,population_2020,2015_to_2020_chg
60071,17,3520,3602,0.023295454545454453
60084,17,15695,16948,0.07983434214718055
60088,17,12556,12968,0.03281299776999047
60112,17,4598,4505,-0.020226185297955612
60123,17,48890,49765,0.017897320515442905
60134,17,29769,29022,-0.025093217776882004
60139,17,34925,33946,-0.028031496062992156
60140,17,15224,18148,0.19206516027325282
60152,17,12943,12323,-0.04790234103376345
60172,17,24793,24097,-0.028072439801556937
60176,17,11834,11499,-0.02830826432313671
60177,17,22869,23097,0.009969828151646265
60180,17,1582,1846,0.16687737041719353
60181,17,28756,29365,0.021178188899707795
60190,17,10819,11255,0.04029947314908955
60203,17,4480,4248,-0.051785714285714324
60301,17,2155,2998,0.39118329466357316
60302,17,32259,31568,-0.021420378809014484
60304,17,17666,17536,-0.007358768255405823
60949,17,550,626,0.13818181818181818
60953,17,2297,2651,0.15411406181976495
60957,17,5421,5418,-0.0005534034311012181
60959,17,1126,1053,-0.06483126110124338
60974,17,352,314,-0.10795454545454541
60966,17,1519,1475,-0.02896642527978932
60968,17,355,451,0.2704225352112677
57466,46,169,218,0.2899408284023668
57472,46,1180,877,-0.25677966101694916
57481,46,530,478,-0.09811320754716979
57523,46,1083,1023,-0.05540166204986152
57537,46,128,96,-0.25
57569,46,442,226,-0.4886877828054299
57576,46,111,181,0.6306306306306306
57634,46,79,202,1.5569620253164556
57638,46,2036,1790,-0.12082514734774064
57658,46,328,409,0.24695121951219523
57660,46,108,65,-0.39814814814814814
57703,46,14663,17748,0.21039350746777608
57706,46,2711,3244,0.1966064182958318
57717,46,7871,8186,0.040020327785541765
57744,46,2004,2222,0.10878243512974062
57038,46,1581,1673,0.05819101834282092
52726,19,5199,5374,0.033660319292171614
52738,19,3762,3649,-0.03003721424774053
52742,19,7972,7385,-0.0736327145007526
52753,19,5395,5461,0.01223354958294709
52731,19,827,662,-0.1995163240628779
52732,19,27958,26717,-0.04438801058730957
52757,19,146,263,0.8013698630136987
52761,19,30479,30353,-0.004133993897437627
52767,19,189,75,-0.6031746031746033
52774,19,101,121,0.19801980198019797
55767,27,4626,4297,-0.07111975789018588
55769,27,2430,2373,-0.023456790123456805
55779,27,3849,3913,0.016627695505326168
55797,27,1417,1588,0.12067748764996478
55902,27,23026,25063,0.08846521323721013
55909,27,1337,1508,0.12789827973074042
55925,27,1045,1220,0.16746411483253598
55936,27,1865,1914,0.026273458445040143
55953,27,874,832,-0.048054919908466776
55973,27,293,217,-0.2593856655290102
55979,27,1154,1130,-0.020797227036395194
55007,27,2329,2361,0.013739802490339237
55020,27,3576,4529,0.26649888143176725
55021,27,29923,30334,0.01373525381813323
55037,27,5024,4717,-0.06110668789808915
55043,27,3526,3659,0.0377197958026092
55052,27,1883,2123,0.1274561869357409
55055,27,3470,3664,0.05590778097982718
55056,27,13871,14088,0.015644149664768126
55079,27,7993,8682,0.08620042537220063
55436,27,12143,13718,0.1297043564193363
55441,27,18176,18725,0.03020466549295775
55450,27,0,7,inf
55604,27,3148,3515,0.1165819567979669
55607,27,150,212,0.41333333333333333
55703,27,724,1423,0.9654696132596685
55705,27,3276,3294,0.005494505494505475
55748,27,1311,1462,0.11517925247902361
55750,27,2006,2106,0.04985044865403787
55752,27,333,369,0.10810810810810811
55790,27,2094,2086,-0.00382043935052534
55793,27,516,742,0.4379844961240309
55344,27,16009,15907,-0.006371416078455816
55353,27,3260,3535,0.08435582822085896
55355,27,9713,9581,-0.013590033975084959
55360,27,2754,3130,0.13652868554829345
55367,27,950,941,-0.0094736842105263
55370,27,843,617,-0.2680901542111507
55372,27,31358,34188,0.090248102557561
55382,27,3673,3455,-0.05935202831472908
55388,27,5727,5955,0.039811419591409214
55389,27,2472,2571,0.040048543689320315
55408,27,31202,32276,0.03442087045702191
55423,27,36185,36311,0.0034821058449634457
55431,27,18464,18478,0.0007582322357018167
55447,27,21145,21332,0.008843698273823586
55713,27,1167,1137,-0.02570694087403602
55448,27,27980,28258,0.009935668334524639
55612,27,766,483,-0.36945169712793735
53560,55,3570,3569,-0.0002801120448179262
53555,55,8446,8625,0.021193464361828118
53587,55,1225,1210,-0.01224489795918371
53901,55,14370,14729,0.024982602644398
53048,55,3023,3119,0.031756533245120844
53125,55,1642,1700,0.035322777101096214
53031,55,14,0,-1.0
53295,55,224,169,-0.2455357142857143
53501,55,189,0,-1.0
53548,55,18046,20165,0.11742214341128232
55350,27,17857,17938,0.004536036288290246
55362,27,19473,19253,-0.011297694243311285
55364,27,14740,14970,0.015603799185888834
55369,27,33956,38081,0.12148073978089302
55374,27,14091,15959,0.1325668866652474
55379,27,42827,45001,0.05076236953323843
55384,27,1731,2136,0.23396880415944543
55030,27,1392,1430,0.027298850574712707
55071,27,5601,5692,0.01624709873236929
55341,27,2965,3300,0.11298482293423273
55317,27,20637,22003,0.06619179144255471
55336,27,8003,7930,-0.009121579407722069
55357,27,3338,3438,0.029958058717795
55359,27,6438,6601,0.0253184218701461
55375,27,4998,4405,-0.11864745898359341
55376,27,17040,17793,0.04419014084507045
55402,27,348,514,0.4770114942528736
55407,27,39210,40792,0.040346850293292436
55414,27,30389,36017,0.18519859159564311
55429,27,27478,28257,0.028349952689424196
55435,27,13095,13771,0.05162275677739592
55438,27,16606,16428,-0.010719017222690641
55439,27,8928,9416,0.054659498207885404
55906,27,18771,19616,0.045016248468382036
55963,27,5112,5465,0.0690532081377151
55950,27,176,169,-0.03977272727272729
55951,27,1349,1579,0.17049666419570042
55952,27,2477,2756,0.11263625353249895
55960,27,3195,3041,-0.04820031298904537
55985,27,1966,1813,-0.07782299084435407
55990,27,810,937,0.1567901234567901
55969,27,1128,1162,0.03014184397163122
55805,27,10218,9563,-0.0641025641025641
55971,27,3270,2848,-0.1290519877675841
55941,27,924,1008,0.09090909090909083
55387,27,13291,13501,0.01580016552554353
55403,27,15610,16437,0.05297885970531713
55315,27,5140,5932,0.15408560311284036
55352,27,9196,9760,0.06133101348412362
55354,27,2641,2859,0.0825444907232109
55084,27,1681,1855,0.10350981558596084
55029,27,45,78,0.7333333333333334
55054,27,2666,2502,-0.061515378844711144
55111,27,0,64,inf
55130,27,16474,19510,0.18429039698919514
55366,27,492,484,-0.016260162601625994
55766,27,35,19,-0.4571428571428572
55772,27,156,89,-0.4294871794871795
54880,55,30329,29792,-0.017705826107026312
54893,55,3645,3800,0.04252400548696844
54901,55,38856,37765,-0.028078031706814888
54904,55,20669,22437,0.08553872949828256
54611,55,1202,1243,0.03410981697171378
54562,55,1701,1701,0.0
54727,55,5080,4513,-0.11161417322834644
54750,55,975,936,-0.040000000000000036
54153,55,7314,7069,-0.03349740224227504
54540,55,933,880,-0.05680600214362275
56137,27,1068,1084,0.014981273408239737
56158,27,418,346,-0.1722488038277512
56161,27,326,317,-0.027607361963190136
56175,27,2921,3041,0.041081821294077336
56221,27,703,745,0.0597439544807965
56229,27,1926,1782,-0.07476635514018692
56241,27,3840,3753,-0.022656250000000044
56251,27,1073,810,-0.2451071761416589
56680,27,141,118,-0.16312056737588654
56007,27,21019,20994,-0.0011894000666063942
56028,27,1307,1180,-0.09716908951798009
56037,27,1539,1662,0.0799220272904484
56225,27,650,660,0.01538461538461533
56232,27,2446,2299,-0.06009811937857723
56235,27,544,502,-0.07720588235294112
56236,27,359,297,-0.17270194986072418
56244,27,1379,1608,0.16606236403190722
56248,27,741,854,0.1524966261808367
56257,27,409,514,0.256723716381418
56265,27,7659,7019,-0.08356182269225743
56287,27,86,63,-0.2674418604651163
56288,27,4704,4724,0.00425170068027203
56293,27,1151,1254,0.08948740225890539
56314,27,1330,1238,-0.06917293233082711
56349,27,814,764,-0.061425061425061434
56355,27,469,551,0.17484008528784645
56361,27,2259,2547,0.12749003984063756
56375,27,966,851,-0.11904761904761907
56376,27,420,353,-0.1595238095238095
56385,27,857,867,0.011668611435239118
56016,27,983,909,-0.07527975584944047
56022,27,74,42,-0.43243243243243246
56029,27,712,661,-0.0716292134831461
56043,27,526,443,-0.1577946768060836
56050,27,1654,1248,-0.24546553808948002
56052,27,937,595,-0.36499466382070433
56055,27,3944,3916,-0.007099391480730244
56065,27,2805,2744,-0.021746880570409965
56089,27,176,210,0.19318181818181812
56091,27,336,288,-0.1428571428571429
56093,27,12704,12297,-0.0320371536523929
56096,27,2952,2896,-0.01897018970189701
56678,27,1208,1335,0.10513245033112573
56713,27,895,1050,0.17318435754189943
56732,27,1099,1030,-0.06278434940855326
56736,27,1034,768,-0.25725338491295935
56751,27,5563,5588,0.004493978069387117
56757,27,1038,843,-0.18786127167630062
56762,27,2488,2515,0.01085209003215426
54623,55,1939,2142,0.10469314079422376
54628,55,1003,924,-0.07876370887337991
54650,55,23766,24794,0.04325507026845066
54657,55,422,368,-0.12796208530805686
54670,55,2077,1788,-0.1391429947038999
54720,55,7181,7857,0.09413730678178522
54723,55,1197,1049,-0.12364243943191311
54745,55,2039,2114,0.03678273663560572
54748,55,1431,1234,-0.13766596785464713
54749,55,1229,1552,0.2628152969894222
56211,27,419,452,0.07875894988066823
56220,27,2986,2664,-0.10783657066309449
56224,27,404,333,-0.1757425742574258
56239,27,564,691,0.22517730496453892
56264,27,2208,2117,-0.04121376811594202
56281,27,632,702,0.110759493670886
56289,27,612,656,0.07189542483660127
56307,27,5260,5428,0.03193916349809878
56308,27,24606,25281,0.027432333577176227
56310,27,5347,5754,0.07611744903684303
56312,27,2246,2670,0.18878005342831705
56313,27,89,90,0.011235955056179803
56327,27,770,829,0.0766233766233766
56328,27,134,150,0.11940298507462677
56329,27,7357,7377,0.0027184993883375697
56352,27,6001,6022,0.0034994167638726648
56356,27,339,297,-0.12389380530973448
56357,27,954,1303,0.3658280922431867
56358,27,3221,3318,0.03011487115802547
56360,27,4022,3824,-0.049229239184485296
56171,27,1758,1734,-0.013651877133105783
56060,27,409,527,0.2885085574572128
56048,27,4108,4229,0.029454722492697094
56057,27,3737,4065,0.0877709392560877
56058,27,5910,5838,-0.012182741116751217
56073,27,16654,16688,0.0020415515792002736
56082,27,13920,14599,0.04877873563218382
56083,27,1003,751,-0.25124626121635096
56085,27,5331,5237,-0.017632714312511677
56114,27,289,367,0.2698961937716262
56207,27,245,252,0.02857142857142847
56469,27,969,1013,0.04540763673890602
56474,27,3663,4270,0.16571116571116562
56501,27,16745,17696,0.056793072558972924
56510,27,2231,2366,0.06051098162259083
56514,27,3774,3796,0.005829358770535142
56519,27,276,252,-0.08695652173913049
56523,27,531,499,-0.06026365348399243
56552,27,384,579,0.5078125
56568,27,146,161,0.10273972602739723
56574,27,254,219,-0.13779527559055116
56578,27,733,716,-0.023192360163710735
56579,27,1038,1044,0.005780346820809301
56580,27,1271,1221,-0.03933910306845001
56584,27,1511,1379,-0.08735936465916616
56594,27,424,489,0.15330188679245293
56639,27,442,412,-0.0678733031674208
56646,27,389,565,0.45244215938303345
56653,27,1272,1340,0.053459119496855445
95971,06,5968,5948,-0.0033512064343163006
95975,06,2034,1736,-0.14650934119960668
95977,06,1656,1586,-0.04227053140096615
95986,06,24,123,4.125
95002,06,1764,2251,0.276077097505669
95006,06,8555,9457,0.10543541788427824
95019,06,7159,8743,0.22125995250733332
95119,06,10781,10450,-0.030702161209535284
95127,06,65812,63220,-0.039384914605239185
95128,06,37870,35986,-0.049749141800897845
80436,08,488,547,0.12090163934426235
80439,08,23786,25374,0.06676196081728758
80470,08,3463,4253,0.2281259023967659
80473,08,43,50,0.16279069767441867
80478,08,1541,1491,-0.03244646333549639
80503,08,32079,36056,0.12397518625892334
80521,08,36740,37796,0.028742514970059974
80545,08,530,1190,1.2452830188679247
80610,08,2936,3719,0.2666893732970028
80612,08,472,242,-0.4872881355932204
80645,08,4583,6395,0.39537420903338427
80654,08,2618,2572,-0.017570664629488197
80720,08,2766,2711,-0.01988430947216202
80721,08,175,296,0.6914285714285715
80722,08,317,486,0.5331230283911672
80731,08,1514,1180,-0.22060766182298552
80733,08,477,529,0.1090146750524108
80919,08,27910,27922,0.00042995342171270323
80103,08,2702,2928,0.08364174685418213
80449,08,798,1237,0.550125313283208
80649,08,244,449,0.8401639344262295
80827,08,688,609,-0.11482558139534882
80918,08,48935,48905,-0.0006130581383467781
80023,08,19094,22290,0.16738242379805168
80045,08,659,901,0.3672230652503794
80108,08,24912,28952,0.16217084136159277
80109,08,19152,24554,0.2820593149540518
80113,08,21285,23715,0.11416490486257924
80129,08,29228,32286,0.10462570138223626
80130,08,29361,27892,-0.05003235584619048
80131,08,140,381,1.7214285714285715
80238,08,13194,21355,0.6185387297256328
80247,08,26827,30161,0.12427777984865984
80305,08,17358,17305,-0.003053347159811093
80310,08,6680,7296,0.09221556886227544
80453,08,282,229,-0.1879432624113475
80475,08,82,10,-0.8780487804878049
80477,08,273,53,-0.8058608058608059
80488,08,90,257,1.8555555555555556
80497,08,593,261,-0.5598650927487352
80511,08,155,165,0.06451612903225801
80544,08,0,81,inf
80438,08,392,613,0.5637755102040816
80468,08,329,322,-0.021276595744680882
80549,08,9911,11785,0.18908283725153874
80808,08,5849,5963,0.01949051119849554
80546,08,118,205,0.7372881355932204
95559,06,95,102,0.0736842105263158
95564,06,492,465,-0.054878048780487854
95607,06,431,303,-0.29698375870069604
95608,06,61344,62330,0.016073291601460538
95619,06,5073,6504,0.2820816085156712
95624,06,64225,67017,0.043472168158816604
95004,06,4109,4295,0.045266488196641586
95032,06,26360,25865,-0.018778452200303497
95060,06,46695,48910,0.04743548559802968
92040,06,43269,45392,0.04906515056969196
80451,08,860,1094,0.27209302325581386
80461,08,7189,7682,0.06857699262762562
80504,08,49945,53743,0.07604364801281416
80517,08,9181,11416,0.24343753403768642
80520,08,1638,1416,-0.1355311355311355
80528,08,19310,21387,0.10756084930088039
84711,49,699,826,0.18168812589413452
84731,49,216,78,-0.6388888888888888
84738,49,7642,9493,0.24221408008374778
84740,49,262,271,0.03435114503816794
84743,49,35,17,-0.5142857142857142
84759,49,2187,2175,-0.005486968449931462
84760,49,605,525,-0.1322314049586777
84052,49,1375,1457,0.05963636363636371
84082,49,909,1079,0.187018701870187
84530,49,448,255,-0.4308035714285714
84637,49,570,796,0.39649122807017534
84741,49,5732,6180,0.07815771109560354
84715,49,444,316,-0.28828828828828834
84790,49,38822,47849,0.23252279635258355
84116,49,35446,34588,-0.024205834226711076
84005,49,24933,34422,0.3805799542774635
84045,49,21604,31199,0.4441307165339752
84081,49,45744,50158,0.09649352920601606
84096,49,36451,53693,0.4730185728786591
84144,49,150,437,1.9133333333333336
84308,49,382,253,-0.337696335078534
84665,49,414,683,0.6497584541062802
84721,49,21782,25286,0.16086677072812416
84742,49,211,308,0.4597156398104265
84746,49,1305,961,-0.26360153256704977
84756,49,337,326,-0.03264094955489616
84763,49,395,221,-0.44050632911392407
84767,49,585,647,0.10598290598290605
84784,49,2926,2921,-0.0017088174982912152
84626,49,279,466,0.6702508960573477
84664,49,8788,9994,0.13723258989531173
84749,49,378,141,-0.626984126984127
84037,49,35500,39119,0.10194366197183102
84095,49,60489,73808,0.22018879465687968
84318,49,4224,4883,0.15601325757575757
84542,49,1802,1596,-0.11431742508324083
84750,49,518,590,0.13899613899613894
84035,49,598,343,-0.4264214046822743
84305,49,715,691,-0.03356643356643352
84341,49,21739,24949,0.1476608859653159
84535,49,2835,3354,0.18306878306878316
84724,49,1089,1110,0.019283746556473913
92806,06,40989,40216,-0.01885871819268581
92843,06,43928,47823,0.08866782006920415
92870,06,53772,53194,-0.010749088745071744
92004,06,2709,2284,-0.15688445921004057
92007,06,12131,11973,-0.013024482730195408
92037,06,37718,38261,0.01439630945437198
92020,06,58940,57796,-0.01940956905327451
92025,06,51859,52276,0.008041034343122755
92027,06,56875,57225,0.006153846153846176
92065,06,36637,36460,-0.0048311815923792745
86438,04,889,794,-0.10686164229471318
86507,04,2551,2429,-0.04782438259506072
86545,04,1466,1264,-0.13778990450204642
86333,04,6146,7960,0.2951513179303613
86334,04,3939,4778,0.2129982228992131
86426,04,13351,15326,0.14792899408284033
86404,04,16888,16451,-0.02587636191378495
86406,04,23234,23069,-0.0071016613583541055
86429,04,7380,8415,0.1402439024390243
86433,04,120,43,-0.6416666666666666
86437,04,103,129,0.2524271844660195
86444,04,713,1520,1.1318373071528751
86508,04,871,599,-0.312284730195178
86510,04,5058,4126,-0.18426255436931593
86512,04,2608,2867,0.09930981595092025
86520,04,1995,1556,-0.22005012531328316
86535,04,1127,1459,0.2945874001774622
86544,04,1332,1452,0.09009009009009006
86042,04,1860,2419,0.30053763440860215
86053,04,2311,2865,0.23972306360882745
86305,04,18064,19022,0.05303365810451721
86442,04,33010,33686,0.02047864283550438
86434,04,1409,1764,0.2519517388218595
86436,04,1474,1282,-0.1302578018995929
86441,04,2251,2066,-0.08218569524655706
86505,04,7978,7920,-0.007269992479318144
86514,04,2474,3384,0.3678253839935328
86515,04,4637,3660,-0.2106965710588743
86538,04,2570,1649,-0.35836575875486376
86314,04,36382,39335,0.08116651091198945
86324,04,4395,4367,-0.006370875995449388
86351,04,6561,6494,-0.01021185794848345
86403,04,16767,19123,0.14051410508737394
86431,04,257,419,0.6303501945525292
86018,04,703,619,-0.11948790896159323
86440,04,7013,7773,0.1083701696848709
86502,04,1412,980,-0.30594900849858353
86503,04,10967,10578,-0.03547004650314578
86504,04,6469,7296,0.12784046993352915
86025,04,5588,5607,0.0034001431639227864
86301,04,21412,23882,0.11535587521016244
86321,04,2431,2509,0.03208556149732611
86335,04,6025,4868,-0.1920331950207469
86401,04,25177,27059,0.07475076458672603
86413,04,15750,12033,-0.236
86435,04,59,0,-1.0
86004,04,37521,35703,-0.04845286639481894
86022,04,2741,1885,-0.3122947829259395
86039,04,1294,1296,0.0015455950540959051
81101,08,15569,15014,-0.03564776157749372
81007,08,30461,32842,0.07816552312793412
81020,08,994,929,-0.06539235412474853
81022,08,1534,1545,0.007170795306388422
81029,08,251,253,0.007968127490039834
81045,08,83,74,-0.10843373493975905
81047,08,1577,1535,-0.02663284717818648
81052,08,9252,9140,-0.012105490704712452
81057,08,541,323,-0.4029574861367837
81089,08,4487,4628,0.03142411410742141
84334,49,470,212,-0.548936170212766
84336,49,309,317,0.025889967637540368
84337,49,11647,13390,0.14965227097106548
84338,49,399,546,0.368421052631579
84523,49,1672,1719,0.028110047846889863
84539,49,373,328,-0.12064343163538871
84540,49,85,99,0.16470588235294126
84604,49,46832,46099,-0.015651691151349456
84621,49,235,111,-0.5276595744680851
84057,49,38041,40565,0.06634946505086625
84063,49,374,152,-0.5935828877005347
84066,49,11778,12573,0.0674987264391238
84071,49,1360,1806,0.3279411764705882
84073,49,201,271,0.34825870646766166
84074,49,46939,53254,0.13453631308719838
84080,49,270,349,0.2925925925925925
84084,49,36662,38463,0.04912443401887523
84106,49,35279,35166,-0.003203038634881916
84302,49,24253,26259,0.08271141714427088
84734,49,151,315,1.0860927152317883
84713,49,3576,3480,-0.02684563758389258
84718,49,210,350,0.6666666666666667
84720,49,20210,22132,0.09510143493320133
84730,49,195,435,1.2307692307692308
84732,49,27,45,0.6666666666666667
84745,49,4180,4413,0.055741626794258314
84764,49,182,250,0.37362637362637363
84770,49,40799,43594,0.06850658104365293
84636,49,414,578,0.3961352657004831
84638,49,327,362,0.10703363914373099
84639,49,864,908,0.05092592592592582
84642,49,3389,3790,0.11832398937739752
84645,49,2908,3204,0.10178817056396139
84655,49,11531,13877,0.20345156534559017
84656,49,408,367,-0.10049019607843135
84662,49,1022,1477,0.4452054794520548
84714,49,532,631,0.18609022556390986
84736,49,252,249,-0.011904761904761862
84747,49,989,1224,0.23761375126390294
84765,49,6538,7234,0.10645457326399521
84774,49,1841,1681,-0.08690928843020096
84780,49,21735,27518,0.2660685530250748
84783,49,484,738,0.524793388429752
84001,49,1119,688,-0.38516532618409294
84003,49,45184,51917,0.1490129249291785
84014,49,16387,17527,0.06956733996460618
84026,49,1491,1306,-0.12407780013413816
84027,49,458,587,0.28165938864628814
84031,49,275,210,-0.23636363636363633
77057,48,39905,42897,0.07497807292319258
77060,48,45648,45376,-0.005958640028040696
77067,48,31966,34582,0.08183695176124628
77068,48,11015,10837,-0.01615978211529734
77077,48,54931,61908,0.12701389015310127
77303,48,18608,22040,0.18443680137575247
77335,48,2395,3468,0.44801670146137784
77368,48,203,102,-0.49753694581280783
77381,48,36928,35487,-0.039021880415944565
77385,48,22785,24619,0.08049155145929343
63558,29,732,633,-0.13524590163934425
63560,29,247,128,-0.4817813765182186
63624,29,4011,3801,-0.05235602094240843
63675,29,199,87,-0.5628140703517588
63738,29,46,0,-1.0
63763,29,228,207,-0.09210526315789469
63764,29,5647,5297,-0.06197981228971139
63783,29,164,70,-0.5731707317073171
63933,29,3773,3337,-0.11555791147627881
63936,29,811,661,-0.18495684340320595
63939,29,1285,1308,0.01789883268482484
63944,29,1704,1679,-0.01467136150234738
63952,29,531,404,-0.23917137476459516
63089,29,5582,5846,0.04729487638839136
63106,29,11998,9967,-0.16927821303550594
63110,29,17164,17239,0.004369610813330205
63877,29,3877,3537,-0.08769667268506576
63940,29,1269,1499,0.18124507486209618
63025,29,13912,15450,0.11055204140310515
63031,29,48889,49110,0.004520444271717494
63036,29,978,1226,0.2535787321063394
63060,29,2715,2117,-0.22025782688766116
63070,29,7771,8030,0.033329043881096476
63091,29,1201,1457,0.21315570358034974
63105,29,17563,18698,0.06462449467630815
63112,29,20007,17531,-0.12375668516019389
63114,29,36061,34862,-0.03324921660519675
63119,29,33847,33752,-0.0028067480131178657
63125,29,33211,33619,0.01228508626659841
63130,29,29221,29080,-0.004825296875534679
63135,29,22081,22143,0.0028078438476517587
63143,29,9677,9089,-0.06076263304743201
63146,29,30352,31148,0.026225619399051103
63304,29,40601,42586,0.048890421418191776
63348,29,6600,8060,0.2212121212121212
63357,29,4945,7160,0.447927199191102
63382,29,4932,4445,-0.09874290348742909
63431,29,195,380,0.9487179487179487
63469,29,1167,1000,-0.14310197086546705
63530,29,1150,1212,0.05391304347826087
63531,29,402,423,0.052238805970149294
63107,29,9949,9272,-0.06804703990350791
63113,29,12113,11502,-0.05044167423429369
63117,29,9113,9290,0.019422802589706967
63120,29,9385,7823,-0.16643580181140116
63139,29,22240,21510,-0.03282374100719421
63147,29,10239,8580,-0.1620275417521242
63330,29,163,128,-0.21472392638036808
63333,29,681,806,0.18355359765051404
79401,48,7799,9084,0.16476471342479804
79406,48,6628,7288,0.09957754978877498
79535,48,74,188,1.5405405405405403
79537,48,84,24,-0.7142857142857143
79544,48,510,475,-0.06862745098039214
79602,48,22440,26033,0.16011586452762927
79713,48,467,725,0.5524625267665952
79733,48,216,449,1.0787037037037037
79738,48,345,187,-0.45797101449275357
79855,48,2281,2108,-0.07584392810170981
62935,17,1626,2161,0.3290282902829029
62964,17,1513,1271,-0.15994712491738272
62970,17,675,643,-0.047407407407407454
62983,17,1414,1329,-0.060113154172560135
62994,17,616,744,0.20779220779220786
62060,17,4959,3881,-0.21738253680177455
62022,17,984,974,-0.010162601626016232
62036,17,700,644,-0.07999999999999996
62054,17,818,470,-0.42542787286063566
62081,17,345,331,-0.04057971014492756
62091,17,323,444,0.37461300309597534
62092,17,2922,2814,-0.03696098562628336
62956,17,991,1071,0.08072653884964676
62957,17,1075,710,-0.3395348837209302
62960,17,11712,10641,-0.09144467213114749
62962,17,78,0,-1.0
62963,17,634,777,0.22555205047318605
62984,17,1931,1572,-0.18591403417918173
62988,17,1734,1472,-0.15109573241061125
62011,17,191,200,0.04712041884816753
62016,17,3808,3604,-0.0535714285714286
62017,17,645,972,0.5069767441860464
62021,17,778,832,0.06940874035989708
62028,17,1324,1133,-0.14425981873111782
62838,17,1835,1997,0.08828337874659398
62818,17,258,366,0.4186046511627908
62819,17,423,340,-0.19621749408983447
62821,17,7436,7000,-0.05863367401828945
62843,17,96,187,0.9479166666666667
62859,17,5609,5610,0.00017828489926907665
62865,17,2000,1973,-0.013499999999999956
62881,17,11115,10688,-0.03841655420602785
62883,17,739,658,-0.10960757780784847
62896,17,12045,11795,-0.02075550020755501
62899,17,1698,1517,-0.10659599528857477
62901,17,27035,26318,-0.02652117625300532
62905,17,654,583,-0.10856269113149852
62953,17,342,263,-0.23099415204678364
62231,17,7481,6776,-0.09423873813661277
62238,17,592,661,0.11655405405405395
62249,17,15790,15811,0.0013299556681443114
62266,17,259,0,-1.0
62271,17,2041,1914,-0.062224399804017616
62294,17,14261,14036,-0.01577729471986533
62316,17,733,785,0.07094133697135052
62321,17,3971,3589,-0.09619743137748682
62330,17,1815,1807,-0.0044077134986225674
62344,17,83,22,-0.7349397590361446
62051,17,823,740,-0.10085054678007288
62668,17,1277,1418,0.11041503523884111
62671,17,344,519,0.5087209302325582
62672,17,223,188,-0.15695067264573992
62693,17,1653,1639,-0.008469449485783431
62701,17,1086,1080,-0.0055248618784530246
62093,17,426,292,-0.3145539906103286
62206,17,15713,15157,-0.035384713294724146
62207,17,8646,9561,0.10582928521859825
62014,17,4279,3918,-0.08436550595933634
61449,17,573,227,-0.6038394415357766
61031,17,1724,1639,-0.04930394431554519
61041,17,1027,1345,0.30963972736124634
61048,17,4119,3775,-0.08351541636319493
61072,17,11668,11121,-0.04688035653068223
61074,17,4235,4299,0.015112160566705946
61078,17,1292,1270,-0.017027863777089758
61084,17,2956,3102,0.0493910690121786
61101,17,21097,19083,-0.09546381002038207
61234,17,1401,1122,-0.1991434689507494
61235,17,1445,1706,0.18062283737024232
61236,17,110,73,-0.3363636363636363
61929,17,708,690,-0.025423728813559365
61016,17,4405,4925,0.11804767309875142
61062,17,2021,2075,0.02671944581890151
61112,17,108,76,-0.2962962962962963
61560,17,483,637,0.318840579710145
61773,17,562,320,-0.43060498220640564
61856,17,7426,7935,0.06854295717748449
61944,17,12231,11901,-0.026980623007113125
61877,17,1810,1551,-0.14309392265193366
61460,17,237,275,0.16033755274261607
61479,17,197,105,-0.46700507614213194
61550,17,17839,17565,-0.015359605359044792
61728,17,1413,1252,-0.11394196744515217
61775,17,380,286,-0.24736842105263157
61263,17,703,735,0.045519203413940224
61320,17,715,622,-0.13006993006993006
61417,17,235,312,0.327659574468085
61442,17,709,718,0.012693935119887145
61607,17,11455,10846,-0.05316455696202527
61769,17,550,676,0.229090909090909
61377,17,1599,1531,-0.04252657911194502
61459,17,476,355,-0.2542016806722689
61754,17,1148,1157,0.007839721254355503
61839,17,657,662,0.007610350076103556
61914,17,1814,1816,0.0011025358324145973
61818,17,1666,1614,-0.031212484993997647
61852,17,263,240,-0.0874524714828897
61853,17,13695,13963,0.01956918583424616
61880,17,4058,3823,-0.05791030064070968
61912,17,1227,1425,0.1613691931540342
61917,17,683,531,-0.2225475841874085
61938,17,22070,21227,-0.038196647032170405
61940,17,242,338,0.39669421487603307
61943,17,1531,1711,0.11757021554539526
61733,17,929,911,-0.019375672766415497
61027,17,7,84,11.0
61043,17,94,130,0.38297872340425543
61079,17,149,189,0.26845637583892623
62234,17,32054,32579,0.01637861109377914
62442,17,2387,2763,0.15751989945538325
62467,17,3924,4168,0.06218144750254839
62558,17,3625,3295,-0.0910344827586207
62694,17,2853,3014,0.05643182614791442
62864,17,23843,23287,-0.023319213186260068
62967,17,312,299,-0.04166666666666663
62340,17,1626,1879,0.15559655596555966
62423,17,567,546,-0.03703703703703709
62501,17,2605,2496,-0.041842610364683286
73932,40,2292,2074,-0.0951134380453752
73945,40,3260,2369,-0.2733128834355828
73071,40,39603,43605,0.1010529505340505
73072,40,46381,47957,0.03397943123261671
73073,40,665,495,-0.2556390977443609
73084,40,6987,6342,-0.09231429798196655
73099,40,63219,72074,0.1400686502475521
73108,40,15104,14310,-0.052568855932203395
73120,40,35881,35132,-0.020874557565285223
73401,40,35830,35870,0.0011163829193412411
73437,40,60,92,0.5333333333333334
73438,40,3629,3451,-0.049049324882887824
73456,40,2044,1870,-0.08512720156555775
