NAME,state,county,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,2010_to_2011_chg,2011_to_2012_chg,2012_to_2013_chg,2013_to_2014_chg,2014_to_2015_chg,2015_to_2016_chg,2016_to_2017_chg,2017_to_2018_chg,2018_to_2019_chg,2010_to_2019_chg
"Vigo County, Indiana",18,167,107958.0,108182.0,108428.0,108291.0,108175.0,107896.0,107931.0,107516.0,107386.0,107038.0,0.0020748809722299644,0.0022739457580742695,-0.0012635112701516737,-0.0010711878180088563,-0.0025791541483707325,0.0003243864462074697,-0.0038450491517728613,-0.0012091223631831571,-0.00324064589425066,-0.008521832564515885
"Wayne County, Indiana",18,177,68853.0,68643.0,68346.0,67893.0,67671.0,67001.0,66568.0,66185.0,65936.0,65884.0,-0.003049976035902624,-0.0043267339714173625,-0.006628039680449449,-0.00326985108921396,-0.009900843788328784,-0.0064625901105953565,-0.0057535152024996705,-0.0037621817632393917,-0.0007886435331230235,-0.04312085166949875
"Black Hawk County, Iowa",19,013,131221.0,131549.0,131820.0,132546.0,132897.0,133455.0,132904.0,132648.0,132408.0,131228.0,0.002499599911599537,0.0020600688716752025,0.005507510241238078,0.0026481372504640888,0.0041987403778867005,-0.0041287325315649825,-0.0019262023716366539,-0.0018092998009769934,-0.00891184822669322,5.334512006460734e-05
"Dallas County, Iowa",19,049,66616.0,69444.0,71967.0,74641.0,77400.0,80133.0,84516.0,87235.0,90180.0,93453.0,0.04245226372042743,0.036331432521168106,0.03715591868495283,0.036963599094331556,0.03531007751937976,0.0546965669574333,0.03217142316247812,0.0337593855677194,0.036294078509647276,0.4028611744926145
"Dubuque County, Iowa",19,061,93880.0,94648.0,95097.0,95697.0,96370.0,97125.0,97003.0,97041.0,96854.0,97311.0,0.008180656156795862,0.0047438931620320535,0.006309347298022017,0.007032613352560668,0.007834388295112626,-0.0012561132561133004,0.0003917404616351483,-0.0019270205377108773,0.004718442191339545,0.03654665530464429
"Johnson County, Iowa",19,103,131225.0,133038.0,136317.0,139155.0,142287.0,144251.0,146547.0,149210.0,151260.0,151140.0,0.013815964945703918,0.024647093311685353,0.020819120139087488,0.02250727605907077,0.013803088124705765,0.01591670075077478,0.0181716445918374,0.013739025534481586,-0.0007933359777866356,0.15176224042674802
"Linn County, Iowa",19,113,211501.0,213875.0,215295.0,216111.0,217751.0,219916.0,221661.0,224115.0,225909.0,226706.0,0.011224533217337074,0.006639392168322544,0.0037901484010312014,0.007588692847656953,0.009942549058328032,0.00793484785099774,0.011070959708744388,0.008004818954554516,0.0035279692265470786,0.07189091304532846
"Polk County, Iowa",19,153,432260.0,437399.0,443710.0,451677.0,459862.0,467711.0,474045.0,481830.0,487204.0,490161.0,0.011888678110396622,0.014428473773373973,0.01795542133375405,0.018121356633169272,0.01706816392743904,0.013542550848707924,0.016422491535613704,0.011153311333872873,0.006069326196008307,0.1339494748530976
"Pottawattamie County, Iowa",19,155,93359.0,93518.0,92913.0,92728.0,93128.0,93671.0,93582.0,93386.0,93533.0,93206.0,0.0017031030752256981,-0.006469342800316524,-0.001991109963083715,0.004313691657320318,0.005830684649085205,-0.0009501339795667807,-0.0020944198670684866,0.001574111751226015,-0.0034960922882832923,-0.0016388350346512315
"Scott County, Iowa",19,163,165841.0,167095.0,168799.0,170385.0,171387.0,172126.0,172474.0,172509.0,173283.0,172943.0,0.007561459470215359,0.010197791675394141,0.009395790259421055,0.005880799366141387,0.0043118789639819965,0.002021774746406635,0.00020292913714525795,0.004486722431873202,-0.0019621082275814716,0.04282415084327762
"Story County, Iowa",19,169,89575.0,89663.0,91140.0,92406.0,94073.0,96021.0,97090.0,97502.0,98105.0,97117.0,0.000982416969020461,0.016472792567725714,0.013890717577353495,0.018039954115533607,0.020707323036365466,0.011132981327001357,0.0042434854258934784,0.006184488523312437,-0.010070842464706131,0.08419759977672348
"Woodbury County, Iowa",19,193,102407.0,102509.0,102323.0,102130.0,102271.0,102782.0,102779.0,102429.0,102539.0,103107.0,0.0009960256623082753,-0.0018144748266005761,-0.0018861839469132002,0.0013805933614021715,0.00499652883026469,-2.918799011497608e-05,-0.003405364909174091,0.0010739146140252842,0.005539355757321562,0.0068354702315271965
"Butler County, Kansas",20,015,65923.0,65817.0,65827.0,65803.0,66227.0,66741.0,67025.0,66878.0,66765.0,66911.0,-0.001607936532014631,0.0001519364297977166,-0.00036459203670224927,0.006443475221494355,0.007761185015175087,0.004255255390239965,-0.0021932114882506903,-0.0016896438290618931,0.0021867745076011857,0.014987182015381517
"Douglas County, Kansas",20,045,111130.0,112211.0,112864.0,114322.0,116585.0,118053.0,119440.0,120793.0,121436.0,122259.0,0.00972734635112027,0.005819393820570173,0.01291820243833297,0.01979496509858114,0.012591671312776054,0.01174896021278582,0.011327863362357693,0.005323156143153929,0.00677723245166173,0.10014397552416088
"Johnson County, Kansas",20,091,545876.0,552991.0,559913.0,566933.0,574272.0,580159.0,584451.0,591178.0,597555.0,602401.0,0.013034095655423572,0.0125173827422147,0.01253766210107643,0.012945092277217851,0.010251239830602943,0.007397971935279912,0.011509946941659743,0.01078693726762503,0.008109713750198644,0.10354915768416273
"Leavenworth County, Kansas",20,103,73749.0,75527.0,77739.0,78185.0,78797.0,79315.0,80204.0,81095.0,81352.0,81758.0,0.024108801475274166,0.029287539555390874,0.005737146091408407,0.007827588412099518,0.006573854334555929,0.01120847254617674,0.011109171612388336,0.003169122633947863,0.004990657881797533,0.10859808268586701
"Riley County, Kansas",20,161,71481.0,72997.0,75508.0,75394.0,75194.0,75247.0,73343.0,74172.0,73703.0,74232.0,0.021208433010170502,0.03439867391810614,-0.0015097737988027937,-0.002652730986550611,0.000704843471553529,-0.025303334352200113,0.011303055506319604,-0.006323140807852012,0.007177455463142524,0.038485751458429585
"Sedgwick County, Kansas",20,173,499393.0,501076.0,503889.0,505415.0,508803.0,511574.0,511995.0,513687.0,513607.0,516042.0,0.003370091290826993,0.005613918846641974,0.0030284447566826245,0.006703402154665028,0.005446115687210984,0.0008229503454044718,0.003304719772654119,-0.00015573685921577152,0.004740978997560319,0.03333847290610792
"Shawnee County, Kansas",20,177,178301.0,178941.0,178991.0,178831.0,178406.0,178725.0,178146.0,178187.0,177499.0,176875.0,0.003589435841638622,0.0002794217088313289,-0.0008938996932806864,-0.0023765454535287223,0.0017880564555003975,-0.003239613932018437,0.00023014830532264163,-0.003861112202349193,-0.0035155127634521888,-0.007997711734650914
"Wyandotte County, Kansas",20,209,157845.0,158224.0,159129.0,160384.0,161636.0,163369.0,163831.0,165288.0,165324.0,165429.0,0.0024010896765813694,0.005719739104055099,0.007886683131296035,0.007806264964086207,0.010721621420970662,0.0028279538957818318,0.008893310789777287,0.0002178016552925044,0.0006351164985121116,0.04804713484747691
"Boone County, Kentucky",21,015,119290.0,121737.0,123316.0,124442.0,126413.0,127712.0,128536.0,130728.0,131533.0,133581.0,0.020513035459803763,0.012970584128079388,0.009131013007233513,0.015838703974542456,0.010275841883350623,0.0064520170383362,0.01705358809983193,0.006157823878587543,0.01557023712680472,0.11980048621007633
"Bullitt County, Kentucky",21,029,74473.0,75109.0,75896.0,76854.0,77955.0,78702.0,79151.0,80246.0,81069.0,81676.0,0.008540007788057524,0.010478105153843176,0.012622536102034454,0.014325864626434592,0.009582451414277493,0.005705064674341287,0.013834316685828352,0.010255962914039296,0.007487448963228838,0.09671961650531058
"Campbell County, Kentucky",21,037,90532.0,90940.0,90908.0,90988.0,91833.0,92066.0,92211.0,92488.0,93152.0,93584.0,0.0045066937657403106,-0.00035188036067734796,0.0008800105601267649,0.00928693893700272,0.002537214291159051,0.001574957095996421,0.0030039800023857754,0.007179309748291729,0.004637581587083384,0.033711836698625985
"Christian County, Kentucky",21,047,74179.0,73591.0,75427.0,74167.0,74250.0,73309.0,72351.0,70416.0,71671.0,70461.0,-0.007926771727847504,0.024948702966395286,-0.01670489347315951,0.0011190960939502226,-0.012673400673400725,-0.013067972554529406,-0.02674461997760913,0.017822653942285882,-0.016882700115806948,-0.0501220021839065
"Daviess County, Kentucky",21,059,96762.0,97234.0,97847.0,98218.0,98275.0,99259.0,99674.0,100374.0,101104.0,101511.0,0.0048779479547755855,0.006304379126642834,0.0037916338773800184,0.0005803416888960911,0.010012719409819404,0.004180981069726641,0.007022894636514954,0.007272799729013402,0.004025557841430549,0.04907918397718114
"Fayette County, Kentucky",21,067,296765.0,301569.0,305489.0,308428.0,310797.0,314488.0,318449.0,321959.0,323780.0,323152.0,0.0161878927771133,0.012998683551691315,0.009620641005077202,0.007680885003955584,0.011875919008227154,0.012595075169799852,0.01102217309522091,0.005655999676977608,-0.0019395886095496806,0.08891547183798632
"Hardin County, Kentucky",21,093,106933.0,107456.0,107025.0,108191.0,108266.0,106439.0,107316.0,108071.0,110356.0,110958.0,0.004890913001599051,-0.004010944014294249,0.010894650782527382,0.0006932184747345804,-0.01687510391073832,0.008239461099784906,0.0070352976257035404,0.021143507508952553,0.005455072673891781,0.0376403916471062
"Jefferson County, Kentucky",21,111,742172.0,746906.0,750828.0,756832.0,760026.0,763623.0,765352.0,771158.0,770517.0,766757.0,0.006378575316772883,0.005250995439854522,0.007996505191601777,0.004220223246374388,0.004732732827561259,0.0022642062902766824,0.0075860519081416555,-0.0008312174677562734,-0.0048798404188357125,0.03312574443659955
"Kenton County, Kentucky",21,117,159876.0,160406.0,161711.0,163145.0,163929.0,165012.0,164945.0,165399.0,166051.0,166998.0,0.003315069178613461,0.008135605900028597,0.008867671339612082,0.004805541083085618,0.006606518675768225,-0.000406031076527813,0.0027524326290582213,0.003941982720572668,0.0057030671299780344,0.04454702394355636
"McCracken County, Kentucky",21,145,65539.0,65864.0,65549.0,65373.0,65316.0,65018.0,65162.0,65385.0,65346.0,65418.0,0.004958879445826181,-0.00478258229078099,-0.0026850142641382524,-0.0008719195998347917,-0.004562434931716597,0.0022147712941031905,0.0034222399558023753,-0.0005964670796053673,0.0011018271967679905,-0.0018462289629075368
"Madison County, Kentucky",21,151,83157.0,84188.0,84786.0,85590.0,87340.0,87824.0,89547.0,91226.0,92368.0,92987.0,0.012398234664550145,0.007103150092649724,0.009482697615172286,0.02044631382170814,0.005541561712846255,0.019618783020586728,0.018749930204250198,0.012518360993576394,0.0067014550493678104,0.11821013264066771
"Pike County, Kentucky",21,195,64952.0,64904.0,64178.0,63380.0,63034.0,61792.0,,,,,-0.0007390072669047898,-0.011185751263404375,-0.012434167471719326,-0.005459135373934942,-0.019703651997334815,,,,,
"Warren County, Kentucky",21,227,114172.0,115517.0,117110.0,118370.0,120460.0,122851.0,125532.0,128845.0,131264.0,132896.0,0.01178047156921136,0.013790178069028824,0.01075911536162577,0.017656500802568198,0.019848912502075322,0.021823184182464983,0.02639167702259182,0.018774496488028314,0.012432959531935683,0.16399817818729634
"Ascension Parish, Louisiana",22,005,107891.0,109985.0,112286.0,114393.0,117029.0,119455.0,121587.0,122948.0,124672.0,126604.0,0.019408477074084107,0.020921034686548268,0.018764583296225767,0.02304336803825402,0.020729904553572265,0.017847725084759958,0.011193630898040041,0.014022188242183597,0.01549666324435317,0.17344356804552752
"Bossier Parish, Louisiana",22,015,117522.0,119732.0,122197.0,123823.0,125064.0,125175.0,126057.0,127634.0,127185.0,127039.0,0.01880498970405542,0.020587645742157434,0.013306382317078258,0.01002237064196465,0.0008875455766648166,0.007046135410425425,0.0125102136335149,-0.0035178714135731814,-0.0011479341117269781,0.0809805823590477
"Caddo Parish, Louisiana",22,017,255543.0,257051.0,257093.0,254887.0,252603.0,251460.0,248851.0,246581.0,242922.0,240204.0,0.005901159491748853,0.0001633917004797425,-0.008580552562691302,-0.008960833624311992,-0.004524886877828038,-0.010375407619502064,-0.009121924364378642,-0.014838937306605127,-0.011188776644355025,-0.06002512297343299
"Calcasieu Parish, Louisiana",22,019,193230.0,194092.0,194493.0,195296.0,197204.0,198788.0,200601.0,202445.0,203112.0,203436.0,0.004461005019924524,0.002066030542217101,0.004128683294514435,0.009769785351466442,0.008032291434250771,0.009120268829104328,0.009192376907393385,0.0032947220232655283,0.0015951790145338762,0.05281788542151844
"East Baton Rouge Parish, Louisiana",22,033,440909.0,441438.0,444526.0,445227.0,446042.0,446753.0,447037.0,446268.0,440956.0,440059.0,0.001199794061813142,0.006995319841064829,0.0015769606277247217,0.0018305268997611535,0.001594020294052978,0.0006356980255308731,-0.0017202155526275797,-0.01190316132906688,-0.002034216565825142,-0.0019278354490381844
"Iberia Parish, Louisiana",22,045,73236.0,73400.0,73999.0,73878.0,73913.0,74103.0,73273.0,72176.0,70941.0,69830.0,0.002239335845758861,0.008160762942779343,-0.0016351572318544783,0.000473754026909301,0.0025705897474057604,-0.011200626155486337,-0.014971408295006317,-0.01711095100864557,-0.0156609013123582,-0.04650718226009065
"Jefferson Parish, Louisiana",22,051,432449.0,432640.0,433676.0,434767.0,435716.0,436275.0,436523.0,439036.0,434051.0,432493.0,0.00044167057849597846,0.002394600591715923,0.002515702967192057,0.0021827783617431873,0.0012829457720167081,0.000568448799495691,0.005756855881591472,-0.011354421960841465,-0.0035894399506049,0.00010174610185242905
"Lafayette Parish, Louisiana",22,055,222051.0,224390.0,227055.0,230845.0,235644.0,240098.0,241398.0,242485.0,242782.0,244390.0,0.010533616151244596,0.011876643344177484,0.016691990927308442,0.020788840997205904,0.018901393627675622,0.005414455763896431,0.00450293705830207,0.0012248180299812006,0.006623225774563091,0.10060301462276677
"Lafourche Parish, Louisiana",22,057,96328.0,96666.0,97029.0,97141.0,98020.0,98325.0,98305.0,98426.0,98115.0,97614.0,0.003508844780333753,0.00375519831171256,0.0011542940770286059,0.009048702401663666,0.0031116098755357147,-0.0002034070683956113,0.0012308631300543826,-0.003159734216568788,-0.005106252866534211,0.013350220081388642
"Livingston Parish, Louisiana",22,063,128549.0,130251.0,131942.0,134053.0,135751.0,137788.0,140138.0,138228.0,139567.0,140789.0,0.013240087437475179,0.012982625853160457,0.01599945430567984,0.012666631854564958,0.015005414324756439,0.017055186228118524,-0.013629422426465365,0.009686894116966105,0.008755651407567733,0.0952166100086349
"Orleans Parish, Louisiana",22,071,347858.0,360740.0,369250.0,378715.0,384320.0,389617.0,391495.0,393292.0,391006.0,390144.0,0.03703235228167823,0.02359039751621661,0.02563303994583621,0.014800047529144544,0.013782785179017543,0.004820118218660907,0.004590096936103905,-0.005812475209259316,-0.002204569750847818,0.12156109676937144
"Ouachita Parish, Louisiana",22,073,153910.0,154919.0,155363.0,156220.0,156325.0,156761.0,156983.0,155874.0,154475.0,153279.0,0.0065557793515691465,0.002866013852400373,0.005516113875247086,0.0006721290487774478,0.0027890612505996337,0.0014161685623337306,-0.007064459208958929,-0.008975197916265665,-0.007742353131574675,-0.004099798583587777
"Rapides Parish, Louisiana",22,079,131779.0,132374.0,132373.0,132723.0,132488.0,132141.0,132424.0,131648.0,130562.0,129648.0,0.004515135188459363,-7.554353573913097e-06,0.0026440437249288795,-0.0017706049441317262,-0.002619105126501986,0.002141651720510618,-0.0058599649610342475,-0.008249270782693219,-0.007000505506962185,-0.016171013590936312
"St. Landry Parish, Louisiana",22,097,83454.0,83552.0,83662.0,83454.0,83709.0,83848.0,83883.0,83497.0,82764.0,82124.0,0.0011742996141586026,0.001316545384909995,-0.0024861944490928156,0.0030555755266374884,0.0016605144010799489,0.00041742200171746013,-0.0046016475328731765,-0.008778758518270147,-0.007732830699337834,-0.015936923335010955
"St. Tammany Parish, Louisiana",22,103,234568.0,236785.0,239453.0,242333.0,245829.0,250088.0,253602.0,256327.0,258111.0,260419.0,0.009451417073087498,0.011267605633802802,0.012027412477605193,0.014426429747496305,0.01732505115344396,0.014051054028981769,0.010745183397607327,0.006959859866498608,0.008941889342182208,0.11020684833395866
"Tangipahoa Parish, Louisiana",22,105,121425.0,122571.0,123441.0,125412.0,127049.0,128755.0,130710.0,132497.0,133777.0,134758.0,0.009437924644842388,0.007097926915828445,0.01596714219748696,0.013052977386533993,0.013427890026682654,0.015183876354316395,0.013671486496825036,0.009660596088967965,0.007333099112702524,0.10980440601194164
"Terrebonne Parish, Louisiana",22,109,111861.0,111917.0,111893.0,112749.0,113328.0,113972.0,113220.0,112086.0,111021.0,110461.0,0.0005006213068003973,-0.0002144446330762939,0.00765016578338229,0.005135300534816256,0.005682620358605117,-0.00659811181693748,-0.010015898251192423,-0.009501632674910332,-0.005044090757604369,-0.012515532670010154
"Androscoggin County, Maine",23,001,107623.0,107398.0,107609.0,107604.0,107440.0,107233.0,107319.0,107651.0,107679.0,108277.0,-0.00209063118478392,0.0019646548352856286,-4.6464515049859934e-05,-0.001524106910523737,-0.001926656738644783,0.0008019919241277762,0.0030935808197989356,0.00026009976683916136,0.005553543402148975,0.006076767977105213
"Aroostook County, Maine",23,003,71720.0,71482.0,70868.0,70055.0,69447.0,68628.0,67959.0,67653.0,67111.0,67055.0,-0.0033184606804238514,-0.008589574997901583,-0.011472032511147479,-0.008678895153807709,-0.01179316601149083,-0.009748207728623837,-0.004502714872202329,-0.00801147029695648,-0.0008344384676133298,-0.0650446179587284
"Cumberland County, Maine",23,005,281457.0,282401.0,283921.0,285456.0,287797.0,289977.0,292041.0,292500.0,293557.0,295003.0,0.0033539759181686613,0.005382417201072132,0.005406433479735462,0.008200913625917794,0.007574783614839653,0.007117805894950369,0.0015716971247188294,0.0036136752136752825,0.004925789540021208,0.04812813324948384
"Kennebec County, Maine",23,011,122143.0,121935.0,121853.0,121164.0,121112.0,119980.0,120569.0,121821.0,122083.0,122302.0,-0.0017029219848865296,-0.0006724894410956583,-0.005654354016725094,-0.000429170380641164,-0.009346720391043006,0.004909151525254174,0.010384095414244232,0.002150696513737449,0.0017938615532056001,0.0013017528634469144
"Penobscot County, Maine",23,019,153849.0,153786.0,153746.0,153364.0,153414.0,152692.0,151806.0,151957.0,151096.0,152148.0,-0.00040949242439014544,-0.0002601016997646477,-0.002484617485983387,0.00032602175217122387,-0.004706219771337672,-0.005802530584444465,0.0009946905919397953,-0.0056660765874556596,0.0069624609519776115,-0.011056295458534038
"York County, Maine",23,031,197216.0,198199.0,199005.0,199431.0,200710.0,201169.0,202343.0,204191.0,206229.0,207641.0,0.0049843826058737495,0.004066619912310276,0.0021406497324187868,0.006413245683970947,0.0022868815704248924,0.005835889227465474,0.009133006825044587,0.009980851261808699,0.006846757730484043,0.052860822651306094
"Allegany County, Maryland",24,001,75021.0,74692.0,74012.0,73521.0,72952.0,72528.0,72130.0,71615.0,70975.0,70416.0,-0.0043854387438183595,-0.00910405398168479,-0.006634059341728338,-0.00773928537424684,-0.0058120407939467045,-0.005487535848224145,-0.00713988631637319,-0.008936675277525619,-0.007876012680521294,-0.061382812812412535
"Anne Arundel County, Maryland",24,003,539198.0,544403.0,550488.0,555743.0,560133.0,564195.0,568346.0,573235.0,576031.0,579234.0,0.009653225716712566,0.011177381461894953,0.009546075482117722,0.007899334764450483,0.007251849114406683,0.007357385301181241,0.008602154321487365,0.004877580747860932,0.005560464627771822,0.07425101725154759
"Baltimore County, Maryland",24,005,805709.0,809941.0,817455.0,823015.0,826925.0,831128.0,831026.0,832468.0,828431.0,827370.0,0.005252516727503265,0.009277218957923994,0.006801597641460377,0.004750824711578838,0.0050826858542190045,-0.00012272477885477695,0.0017352044340368522,-0.004849435653983103,-0.0012807343037621877,0.026884396227422114
"Calvert County, Maryland",24,009,88936.0,89256.0,89628.0,90484.0,90613.0,90595.0,91251.0,91502.0,92003.0,92525.0,0.0035980930107042397,0.004167787039526694,0.009550586870174405,0.0014256664161620414,-0.0001986469932570012,0.007241017716209441,0.0027506547873448195,0.005475290157592294,0.0056737280306076165,0.04035486192318061
"Carroll County, Maryland",24,013,167241.0,167288.0,167217.0,167564.0,167830.0,167627.0,167656.0,167781.0,168429.0,168447.0,0.00028103156522618633,-0.0004244177705513552,0.00207514786176044,0.001587453152228413,-0.0012095572901149598,0.0001730031558162537,0.0007455742711266478,0.003862177481359641,0.00010686995707387403,0.007211150375804998
"Cecil County, Maryland",24,015,101199.0,101694.0,101696.0,101913.0,102383.0,102382.0,102603.0,102746.0,102826.0,102855.0,0.004891352681350547,1.9666843668275646e-05,0.0021338105726871337,0.004611776711508808,-9.767246515579586e-06,0.002158582563341227,0.0013937214311472435,0.0007786191189924629,0.0002820298368118035,0.01636379806124566
"Charles County, Maryland",24,017,147086.0,149130.0,150592.0,152864.0,154747.0,156118.0,157705.0,159700.0,161503.0,163257.0,0.013896631902424517,0.0098035271239858,0.015087122821929366,0.012318138999372064,0.008859622480565044,0.01016538771954556,0.01265020132525918,0.011289918597370052,0.010860479371900267,0.10994248262921014
"Frederick County, Maryland",24,021,234122.0,236745.0,239582.0,241409.0,243675.0,245322.0,247591.0,252022.0,255648.0,259547.0,0.01120356053681415,0.011983357621069057,0.007625781569567058,0.009386559738866485,0.006759002770083011,0.009249068571102415,0.017896450194070157,0.014387632825705765,0.01525143947928398,0.10859722708673258
"Harford County, Maryland",24,025,245177.0,246489.0,248622.0,249215.0,250105.0,250290.0,251032.0,252160.0,253956.0,255441.0,0.00535123604579546,0.008653530177817226,0.0023851469298774575,0.0035712136107377557,0.0007396893304811858,0.0029645611091133617,0.004493451034131013,0.007122461928934065,0.005847469640410052,0.041863633211924434
"Howard County, Maryland",24,027,288376.0,293142.0,299430.0,304580.0,309284.0,313414.0,317233.0,321113.0,323196.0,325690.0,0.01652703414986001,0.02145035511799742,0.017199345422970413,0.015444218267778531,0.013353422744144527,0.01218516084157062,0.012230757834147177,0.006486813053348861,0.007716679661877057,0.12939356950647762
"Montgomery County, Maryland",24,031,976203.0,989794.0,1004709.0,1016677.0,1030447.0,1040116.0,1043863.0,1058810.0,1052567.0,1050688.0,0.013922309191838123,0.015068792092091998,0.011911906830734065,0.013544124633487309,0.00938330646796981,0.003602482799995421,0.014318928824951227,-0.0058962420075368005,-0.0017851595195365055,0.07630072843455715
"Prince George's County, Maryland",24,033,865271.0,871233.0,881138.0,890081.0,904430.0,909535.0,908049.0,912756.0,909308.0,909327.0,0.006890326845577777,0.011368944932067526,0.01014937501276747,0.016121004717548182,0.005644439038952731,-0.0016338018877778415,0.005183640970916725,-0.00377757034738746,2.0895010271582137e-05,0.05091584023964746
"St. Mary's County, Maryland",24,037,105786.0,107484.0,108987.0,109633.0,110382.0,111413.0,112587.0,112667.0,112664.0,113510.0,0.0160512733253928,0.013983476610472279,0.005927312431757814,0.006831884560305701,0.009340290989472866,0.0105373699658029,0.0007105616101326095,-2.6627140156443296e-05,0.007509053468721216,0.07301533284177486
"Washington County, Maryland",24,043,147558.0,148203.0,149180.0,149588.0,149573.0,149585.0,150292.0,150578.0,150926.0,151049.0,0.004371162525921957,0.006592309197519519,0.002734951065826552,-0.00010027542316226601,8.022838346488648e-05,0.004726409733596393,0.0019029622335187124,0.002311094582209794,0.0008149689251686354,0.023658493609292508
"Wicomico County, Maryland",24,045,98843.0,99190.0,100647.0,100896.0,101539.0,102370.0,102577.0,102923.0,103195.0,103609.0,0.003510617848507147,0.014688980744026692,0.0024739932635846618,0.006372898826514373,0.008184047508839054,0.0020220767803067474,0.003373075835713557,0.002642752348843258,0.0040118222782110635,0.048217880881802344
"Baltimore city, Maryland",24,510,620583.0,619493.0,621342.0,622104.0,622793.0,621849.0,614664.0,611648.0,602495.0,593490.0,-0.001756412921398054,0.002984698777871664,0.0012263777436580803,0.0011075318596247552,-0.001515752424963046,-0.011554251916462088,-0.004906745799331036,-0.014964489379512447,-0.014946182125992746,-0.04365733511875125
"Barnstable County, Massachusetts",25,001,215937.0,215769.0,215423.0,214990.0,214914.0,214333.0,214276.0,213444.0,213413.0,212990.0,-0.0007780046958140163,-0.0016035667774332296,-0.0020099989323331124,-0.00035350481417739665,-0.002703406944173037,-0.00026594131561630263,-0.0038828426888685152,-0.00014523715822412075,-0.0019820723198680223,-0.013647499039071587
"Berkshire County, Massachusetts",25,003,131144.0,130458.0,130016.0,129585.0,128715.0,127828.0,126903.0,126313.0,126348.0,124944.0,-0.005230891234063284,-0.0033880635913473567,-0.0033149766182624107,-0.006713740016205616,-0.006891193722565303,-0.00723628625966144,-0.004649220270600329,0.0002770894523920209,-0.011112166397568624,-0.04727627645946442
"Bristol County, Massachusetts",25,005,548612.0,548922.0,551082.0,552780.0,554194.0,556772.0,558324.0,561483.0,564022.0,565217.0,0.0005650623755950601,0.003934985298457594,0.00308121114462101,0.002557979666413468,0.004651800632991421,0.002787496497668629,0.005658005029337776,0.004521953469651008,0.0021187116814591622,0.030267292731475104
"Essex County, Massachusetts",25,009,744644.0,748930.0,755618.0,762550.0,769091.0,776043.0,779018.0,785205.0,790638.0,789034.0,0.005755770542702265,0.008930073571628894,0.009173947682559191,0.008577798177168638,0.009039242430349592,0.0038335504604769532,0.007942050119509325,0.006919212180258594,-0.0020287413455968295,0.05961237853256063
"Franklin County, Massachusetts",25,011,71369.0,71599.0,71540.0,71221.0,70862.0,70601.0,70382.0,70702.0,70963.0,70180.0,0.0032226877215597582,-0.000824033855221451,-0.00445904389152918,-0.005040648123446734,-0.003683215263469819,-0.003101939066018855,0.004546617032764155,0.003691550451189407,-0.011033919084593391,-0.016659894351889526
"Hampden County, Massachusetts",25,013,463678.0,463783.0,465923.0,467319.0,468161.0,470690.0,468467.0,469818.0,470406.0,466372.0,0.00022645025211454062,0.004614226912154962,0.002996203235298589,0.0018017671012733327,0.00540198777770895,-0.004722853682891048,0.0028838744244525927,0.0012515484719615166,-0.008575570889827078,0.005810066468540764
"Hampshire County, Massachusetts",25,015,158094.0,157822.0,159795.0,159596.0,160939.0,161292.0,161816.0,161834.0,161355.0,160830.0,-0.0017204954014700125,0.012501425656752607,-0.0012453455990487639,0.008414997869620855,0.0021933776151212836,0.003248766212831322,0.00011123745488705872,-0.002959823028535369,-0.0032536952681974096,0.017306159626551354
"Middlesex County, Massachusetts",25,017,1506008.0,1518171.0,1537215.0,1552802.0,1570315.0,1585139.0,1589774.0,1602947.0,1614714.0,1611699.0,0.008076318319690134,0.01254404148149324,0.01013976574519515,0.01127832138289353,0.009440144174894805,0.0029240337913583048,0.008286083430726565,0.007340854064420199,-0.0018672037277189801,0.07017957407928765
"Norfolk County, Massachusetts",25,021,672376.0,675436.0,681845.0,687802.0,692254.0,696023.0,697181.0,700322.0,705388.0,706775.0,0.004551025021714006,0.009488685826636534,0.008736589694138708,0.006472793042183733,0.0054445333649209005,0.0016637381235964366,0.004505286288639443,0.007233815302103874,0.001966293727707402,0.051160362654229186
"Plymouth County, Massachusetts",25,023,495780.0,497579.0,499759.0,501915.0,507022.0,510393.0,513565.0,515142.0,518132.0,521202.0,0.0036286256000646055,0.004381213837400644,0.004314079386264158,0.010175029636492194,0.006648626686810433,0.00621481877690333,0.0030706921227108275,0.005804224854506046,0.00592513104768666,0.05127677598935021
"Suffolk County, Massachusetts",25,025,723323.0,730932.0,744426.0,755503.0,767254.0,778121.0,784230.0,797939.0,807252.0,803907.0,0.010519505117354111,0.018461361658813624,0.014879920905503052,0.015553876026964897,0.014163497355504262,0.007850964053148557,0.017480841079785314,0.011671318233599237,-0.004143687473056712,0.11140804315637687
"Worcester County, Massachusetts",25,027,799553.0,801227.0,806163.0,809106.0,813475.0,818963.0,819589.0,826116.0,830839.0,830622.0,0.002093669838022061,0.006160551254513313,0.0036506264862068427,0.005399786925322614,0.006746365899382267,0.0007643812968352037,0.007963747683290112,0.005717114787753719,-0.00026118176927181214,0.03885796188620394
"Allegan County, Michigan",26,005,111503.0,111234.0,112039.0,112531.0,113847.0,114625.0,115548.0,116447.0,117327.0,118081.0,-0.002412491143736095,0.007236995882553998,0.00439132801970743,0.011694555278101149,0.006833732992524988,0.008052344601962913,0.007780316405303411,0.007557086056317441,0.006426483247675252,0.05899392841448203
